Time (s): 0
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00149
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.0015
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00151
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00152
86	pip2: 1. 
987	trans: 1. 
486	ap2: 1. 
13	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00153
86	pip2: 1. 
987	trans: 1. 
486	ap2: 1. 
13	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00154
86	pip2: 1. 
987	trans: 1. 
486	ap2: 1. 
13	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00155
86	pip2: 1. 
987	trans: 1. 
486	ap2: 1. 
13	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00156
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00157
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00158
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00159
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.0016
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00161
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00162
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00163
86	pip2: 1. 
988	trans: 1. 
486	ap2: 1. 
12	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00164
86	pip2: 1. 
988	trans: 1. 
