Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.00243,931,438,431,500,938,1000,1000,69,62
0.002435,929,438,429,500,938,1000,1000,71,62
0.00244,929,437,429,500,937,1000,1000,71,63
0.002445,929,437,429,500,937,1000,1000,71,63
0.00245,929,436,429,500,936,1000,1000,71,64
0.002455,929,436,429,500,936,1000,1000,71,64
0.00246,929,436,429,500,936,1000,1000,71,64
0.002465,929,436,429,500,936,1000,1000,71,64
0.00247,929,436,429,500,936,1000,1000,71,64
0.002475,929,435,429,500,935,1000,1000,71,65
0.00248,929,435,429,500,935,1000,1000,71,65
0.002485,929,435,429,500,935,1000,1000,71,65
0.00249,929,434,429,500,934,1000,1000,71,66
0.002495,929,434,429,500,934,1000,1000,71,66
0.0025,929,434,429,500,934,1000,1000,71,66
0.002505,929,434,429,500,934,1000,1000,71,66
0.00251,929,434,429,500,934,1000,1000,71,66
0.002515,930,434,430,500,934,1000,1000,70,66
0.00252,930,434,430,500,934,1000,1000,70,66
0.002525,930,434,430,500,934,1000,1000,70,66
0.00253,930,434,430,500,934,1000,1000,70,66
0.002535,929,434,429,500,934,1000,1000,71,66
0.00254,929,434,429,500,934,1000,1000,71,66
0.002545,929,434,429,500,934,1000,1000,71,66
0.00255,929,434,429,500,934,1000,1000,71,66
0.002555,929,434,429,500,934,1000,1000,71,66
0.00256,929,434,429,500,934,1000,1000,71,66
0.002565,928,434,428,500,934,1000,1000,72,66
0.00257,928,434,428,500,934,1000,1000,72,66
0.002575,928,434,428,500,934,1000,1000,72,66
0.00258,928,433,428,500,933,1000,1000,72,67
0.002585,928,433,428,500,933,1000,1000,72,67
0.00259,928,433,428,500,933,1000,1000,72,67
0.002595,928,433,428,500,933,1000,1000,72,67
0.0026,928,433,428,500,933,1000,1000,72,67
0.002605,928,434,428,500,934,1000,1000,72,66
0.00261,928,433,428,500,933,1000,1000,72,67
0.002615,928,432,428,500,932,1000,1000,72,68
0.00262,928,432,428,500,932,1000,1000,72,68
0.002625,928,432,428,500,932,1000,1000,72,68
0.00263,928,432,428,500,932,1000,1000,72,68
0.002635,928,432,428,500,932,1000,1000,72,68
0.00264,928,432,428,500,932,1000,1000,72,68
0.002645,928,431,428,500,931,1000,1000,72,69
0.00265,929,431,429,500,931,1000,1000,71,69
0.002655,928,431,428,500,931,1000,1000,72,69
0.00266,928,430,428,500,930,1000,1000,72,70
0.002665,928,430,428,500,930,1000,1000,72,70
0.00267,928,430,428,500,930,1000,1000,72,70
0.002675,927,430,427,500,930,1000,1000,73,70
