Time (s),pip2(ap2),ap2(a~U),ap2(a~P),ap2(b),trans(ap2),aak1(ap2),ap2(b!1).pip2(ap2!1),ap2(a~P!1).trans(ap2!1),aak1(ap2!1).ap2(a~U!1),aak1(ap2!1).ap2(a~P!1)
0.11852,665,372,3,165,74,1,335,26,99,0
0.11853,665,371,3,165,74,0,335,26,100,0
0.11854,665,371,3,165,74,0,335,26,100,0
0.11855,666,371,3,166,74,0,334,26,100,0
0.11856,668,371,3,168,74,0,332,26,100,0
0.11857,667,371,3,167,74,0,333,26,100,0
0.11858,667,372,3,167,74,1,333,26,99,0
0.11859,667,372,3,167,74,1,333,26,99,0
0.1186,667,372,3,167,74,1,333,26,99,0
0.11861,667,371,3,167,74,0,333,26,100,0
0.11862,667,371,3,167,74,0,333,26,100,0
0.11863,667,371,3,167,74,0,333,26,100,0
0.11864,667,373,3,167,74,2,333,26,98,0
0.11865,668,373,3,168,74,2,332,26,98,0
0.11866,668,372,3,168,74,1,332,26,99,0
0.11867,668,372,3,168,74,1,332,26,99,0
0.11868,668,372,3,168,74,1,332,26,99,0
0.11869,668,371,3,168,74,0,332,26,100,0
0.1187,668,372,3,168,74,1,332,26,99,0
0.11871,668,373,3,168,74,2,332,26,98,0
0.11872,668,372,3,168,74,1,332,26,99,0
0.11873,667,372,3,167,74,1,333,26,99,0
0.11874,667,371,3,167,74,0,333,26,100,0
0.11875,667,371,2,167,73,0,333,27,100,0
0.11876,666,372,2,166,73,1,334,27,99,0
0.11877,666,371,1,166,72,0,334,28,100,0
0.11878,666,372,2,166,72,2,334,28,98,0
0.11879,666,371,2,166,72,1,334,28,99,0
0.1188,666,371,2,166,72,1,334,28,99,0
0.11881,666,371,2,166,72,1,334,28,99,0
0.11882,667,370,2,167,72,0,333,28,100,0
0.11883,668,371,2,168,72,1,332,28,99,0
0.11884,668,370,2,168,72,0,332,28,100,0
0.11885,668,370,2,168,72,0,332,28,100,0
0.11886,667,372,2,167,72,2,333,28,98,0
0.11887,666,371,2,166,72,1,334,28,99,0
0.11888,666,371,2,166,72,1,334,28,99,0
0.11889,666,371,2,166,72,1,334,28,99,0
0.1189,666,371,2,166,72,1,334,28,99,0
0.11891,666,370,2,166,72,0,334,28,100,0
0.11892,666,370,2,166,72,0,334,28,100,0
0.11893,666,370,3,166,72,1,334,28,99,0
0.11894,665,370,3,165,72,1,335,28,99,0
0.11895,665,371,3,165,72,2,335,28,98,0
0.11896,665,369,3,165,72,0,335,28,100,0
0.11897,665,370,3,165,72,1,335,28,99,0
0.11898,665,371,3,165,72,2,335,28,98,0
0.11899,665,369,3,165,72,0,335,28,100,0
0.119,665,370,3,165,72,1,335,28,99,0
0.11901,665,370,3,165,72,1,335,28,99,0
0.11902,665,371,3,165,72,2,335,28,98,0
0.11903,665,370,3,165,72,1,335,28,99,0
0.11904,665,369,3,165,72,0,335,28,100,0
0.11905,665,369,3,165,72,0,335,28,100,0
0.11906,665,369,3,165,72,0,335,28,100,0
0.11907,665,369,3,165,72,0,335,28,100,0
0.11908,665,370,3,165,72,1,335,28,99,0
0.11909,665,370,2,165,71,1,335,29,99,0
0.1191,665,370,2,165,71,1,335,29,99,0
0.11911,665,370,2,165,71,1,335,29,99,0
0.11912,665,371,2,165,71,2,335,29,98,0
0.11913,665,371,2,165,71,2,335,29,98,0
0.11914,665,370,2,165,71,1,335,29,99,0
0.11915,665,370,2,165,71,1,335,29,99,0
0.11916,666,369,2,166,71,0,334,29,100,0
0.11917,666,369,2,166,71,0,334,29,100,0
0.11918,666,369,2,166,71,0,334,29,100,0
0.11919,666,370,2,166,71,1,334,29,99,0
0.1192,666,369,2,166,71,0,334,29,100,0
0.11921,666,369,2,166,71,0,334,29,100,0
0.11922,666,370,2,166,71,1,334,29,99,0
0.11923,666,371,2,166,71,2,334,29,98,0
0.11924,666,369,2,166,71,0,334,29,100,0
0.11925,666,369,2,166,71,0,334,29,100,0
0.11926,666,369,2,166,71,0,334,29,100,0
0.11927,666,369,2,166,71,0,334,29,100,0
0.11928,666,369,2,166,71,0,334,29,100,0
0.11929,666,369,2,166,71,0,334,29,100,0
0.1193,665,369,2,165,71,0,335,29,100,0
0.11931,664,369,2,164,71,0,336,29,100,0
0.11932,664,369,2,164,71,0,336,29,100,0
0.11933,664,369,2,164,71,0,336,29,100,0
0.11934,664,369,2,164,71,0,336,29,100,0
0.11935,664,370,2,164,71,1,336,29,99,0
0.11936,664,370,2,164,71,1,336,29,99,0
0.11937,664,370,2,164,71,1,336,29,99,0
0.11938,664,371,2,164,71,2,336,29,98,0
0.11939,664,371,2,164,71,2,336,29,98,0
0.1194,665,370,2,165,71,1,335,29,99,0
0.11941,665,370,2,165,71,1,335,29,99,0
0.11942,665,371,2,165,71,2,335,29,98,0
0.11943,666,370,2,166,71,1,334,29,99,0
0.11944,666,370,2,166,71,1,334,29,99,0
0.11945,665,369,2,165,71,0,335,29,100,0
0.11946,665,369,2,165,71,0,335,29,100,0
0.11947,665,369,2,165,71,0,335,29,100,0
0.11948,665,369,2,165,71,0,335,29,100,0
0.11949,664,369,2,164,71,0,336,29,100,0
0.1195,664,370,2,164,71,1,336,29,99,0
0.11951,664,370,2,164,71,1,336,29,99,0
0.11952,664,369,2,164,71,0,336,29,100,0
0.11953,664,369,2,164,71,0,336,29,100,0
0.11954,664,369,2,164,71,0,336,29,100,0
0.11955,664,370,2,164,71,1,336,29,99,0
0.11956,664,370,2,164,71,1,336,29,99,0
0.11957,664,370,2,164,71,1,336,29,99,0
0.11958,664,370,2,164,71,1,336,29,99,0
0.11959,664,370,2,164,71,1,336,29,99,0
0.1196,664,369,2,164,71,0,336,29,100,0
0.11961,664,369,2,164,71,0,336,29,100,0
0.11962,664,370,2,164,71,1,336,29,99,0
0.11963,664,369,2,164,71,0,336,29,100,0
0.11964,664,369,2,164,71,0,336,29,100,0
0.11965,664,369,2,164,71,0,336,29,100,0
0.11966,664,370,2,164,71,1,336,29,99,0
0.11967,664,370,2,164,71,1,336,29,99,0
0.11968,664,371,2,164,71,2,336,29,98,0
0.11969,663,371,2,163,71,2,337,29,98,0
0.1197,663,372,2,163,71,3,337,29,97,0
0.11971,663,371,2,163,71,2,337,29,98,0
0.11972,663,372,2,163,71,3,337,29,97,0
0.11973,663,371,2,163,71,2,337,29,98,0
0.11974,663,371,2,163,71,2,337,29,98,0
0.11975,663,370,2,163,71,1,337,29,99,0
0.11976,663,370,2,163,71,1,337,29,99,0
0.11977,662,370,2,162,71,1,338,29,99,0
0.11978,663,371,2,163,71,2,337,29,98,0
0.11979,663,371,2,163,71,2,337,29,98,0
0.1198,663,370,2,163,71,1,337,29,99,0
0.11981,662,372,2,162,71,3,338,29,97,0
