TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,aak1'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.42253	373	81	100	0	0	0	0	0	0	0	48102
0.42254	373	81	100	0	0	0	0	0	0	0	48102
0.42255	373	81	99	0	0	0	0	0	0	0	48103
0.42256	373	81	98	0	0	0	0	0	0	0	48103
0.42257	374	81	98	0	0	0	0	0	0	0	48107
0.42258	374	81	99	0	0	0	0	0	0	0	48108
0.42259	373	81	98	0	0	0	0	0	0	0	48108
0.4226	374	81	99	0	0	0	0	0	0	0	48111
0.42261	374	81	99	0	0	0	0	0	0	0	48112
0.42262	374	81	99	0	0	0	0	0	0	0	48112
0.42263	374	81	99	0	0	0	0	0	0	0	48114
0.42264	374	81	98	0	0	0	0	0	0	0	48114
0.42265	375	81	99	0	0	0	0	0	0	0	48116
0.42266	375	81	98	0	0	0	0	0	0	0	48116
0.42267	374	81	99	0	0	0	0	0	0	0	48118
0.42268	374	81	100	0	0	0	0	0	0	0	48119
0.42269	374	81	100	0	0	0	0	0	0	0	48120
0.4227	374	81	100	0	0	0	0	0	0	0	48122
0.42271	374	81	100	0	0	0	0	0	0	0	48122
0.42272	374	81	99	0	0	0	0	0	0	0	48122
0.42273	374	81	99	0	0	0	0	0	0	0	48122
0.42274	374	81	100	0	0	0	0	0	0	0	48124
0.42275	374	81	100	0	0	0	0	0	0	0	48125
0.42276	374	81	100	0	0	0	0	0	0	0	48125
0.42277	374	81	100	0	0	0	0	0	0	0	48127
0.42278	374	81	99	0	0	0	0	0	0	0	48127
0.42279	374	81	99	0	0	0	0	0	0	0	48129
0.4228	374	81	98	0	0	0	0	0	0	0	48130
0.42281	374	81	99	0	0	0	0	0	0	0	48133
0.42282	375	81	100	0	0	0	0	0	0	0	48136
0.42283	375	81	99	0	0	0	0	0	0	0	48136
0.42284	375	81	100	0	0	0	0	0	0	0	48138
0.42285	375	81	100	0	0	0	0	0	0	0	48138
0.42286	375	81	100	0	0	0	0	0	0	0	48138
0.42287	375	81	100	0	0	0	0	0	0	0	48139
0.42288	375	81	100	0	0	0	0	0	0	0	48140
0.42289	375	81	100	0	0	0	0	0	0	0	48141
0.4229	375	81	100	0	0	0	0	0	0	0	48141
0.42291	375	81	100	0	0	0	0	0	0	0	48142
0.42292	375	81	99	0	0	0	0	0	0	0	48142
0.42293	375	81	99	0	0	0	0	0	0	0	48144
0.42294	374	81	98	0	0	0	0	0	0	0	48144
0.42295	376	81	98	0	0	0	0	0	0	0	48148
0.42296	376	81	99	0	0	0	0	0	0	0	48150
0.42297	376	81	100	0	0	0	0	0	0	0	48151
0.42298	376	82	100	0	0	0	0	0	0	0	48152
0.42299	376	82	99	0	0	0	0	0	0	0	48152
0.423	376	82	100	0	0	0	0	0	0	0	48153
0.42301	375	82	99	0	0	0	0	0	0	0	48154
0.42302	375	82	98	0	0	0	0	0	0	0	48154
0.42303	375	82	100	0	0	0	0	0	0	0	48156
0.42304	375	82	100	0	0	0	0	0	0	0	48156
0.42305	375	82	98	0	0	0	0	0	0	0	48156
0.42306	375	82	98	0	0	0	0	0	0	0	48160
0.42307	375	82	98	0	0	0	0	0	0	0	48161
0.42308	375	82	98	0	0	0	0	0	0	0	48161
0.42309	375	82	99	0	0	0	0	0	0	0	48162
0.4231	376	82	99	0	0	0	0	0	0	0	48163
0.42311	376	82	100	0	0	0	0	0	0	0	48164
0.42312	376	82	99	0	0	0	0	0	0	0	48164
0.42313	376	82	100	0	0	0	0	0	0	0	48165
0.42314	376	82	100	0	0	0	0	0	0	0	48166
0.42315	376	82	100	0	0	0	0	0	0	0	48167
0.42316	376	82	100	0	0	0	0	0	0	0	48168
0.42317	376	82	100	0	0	0	0	0	0	0	48168
0.42318	376	82	100	0	0	0	0	0	0	0	48170
0.42319	376	82	100	0	0	0	0	0	0	0	48172
0.4232	376	82	100	0	0	0	0	0	0	0	48172
0.42321	376	82	100	0	0	0	0	0	0	0	48172
0.42322	376	82	99	0	0	0	0	0	0	0	48173
0.42323	376	82	100	0	0	0	0	0	0	0	48174
0.42324	376	82	98	0	0	0	0	0	0	0	48175
0.42325	376	82	98	0	0	0	0	0	0	0	48175
0.42326	376	82	98	0	0	0	0	0	0	0	48176
0.42327	374	82	98	0	0	0	0	0	0	0	48177
0.42328	374	82	98	0	0	0	0	0	0	0	48177
0.42329	374	82	99	0	0	0	0	0	0	0	48178
0.4233	374	82	99	0	0	0	0	0	0	0	48178
0.42331	374	82	99	0	0	0	0	0	0	0	48178
0.42332	374	82	100	0	0	0	0	0	0	0	48179
0.42333	374	82	100	0	0	0	0	0	0	0	48179
0.42334	374	82	100	0	0	0	0	0	0	0	48180
0.42335	374	82	99	0	0	0	0	0	0	0	48180
0.42336	374	81	98	0	0	0	0	0	0	0	48181
0.42337	374	81	100	0	0	0	0	0	0	0	48183
0.42338	374	81	98	0	0	0	0	0	0	0	48183
0.42339	374	81	99	0	0	0	0	0	0	0	48184
0.4234	374	81	100	0	0	0	0	0	0	0	48185
0.42341	374	81	100	0	0	0	0	0	0	0	48185
0.42342	374	81	99	0	0	0	0	0	0	0	48186
0.42343	374	81	99	0	0	0	0	0	0	0	48188
0.42344	374	81	100	0	0	0	0	0	0	0	48189
0.42345	374	81	99	0	0	0	0	0	0	0	48190
0.42346	374	81	100	0	0	0	0	0	0	0	48191
0.42347	374	81	100	0	0	0	0	0	0	0	48191
0.42348	374	81	100	0	0	0	0	0	0	0	48194
0.42349	374	82	98	0	0	0	0	0	0	0	48195
0.4235	374	82	98	0	0	0	0	0	0	0	48196
0.42351	374	81	97	0	0	0	0	0	0	0	48196
0.42352	374	81	98	0	0	0	0	0	0	0	48197
0.42353	374	81	99	0	0	0	0	0	0	0	48198
0.42354	374	81	99	0	0	0	0	0	0	0	48199
0.42355	374	81	99	0	0	0	0	0	0	0	48200
0.42356	374	81	98	0	0	0	0	0	0	0	48203
0.42357	373	81	96	0	0	0	0	0	0	0	48204
0.42358	373	81	97	0	0	0	0	0	0	0	48206
0.42359	372	81	98	0	0	0	0	0	0	0	48208
0.4236	372	81	98	0	0	0	0	0	0	0	48209
0.42361	372	81	99	0	0	0	0	0	0	0	48211
0.42362	371	81	98	0	0	0	0	0	0	0	48211
0.42363	371	81	99	0	0	0	0	0	0	0	48212
0.42364	371	81	99	0	0	0	0	0	0	0	48212
0.42365	371	81	98	0	0	0	0	0	0	0	48212
0.42366	371	81	97	0	0	0	0	0	0	0	48214
0.42367	371	81	98	0	0	0	0	0	0	0	48217
0.42368	371	81	98	0	0	0	0	0	0	0	48217
0.42369	371	81	100	0	0	0	0	0	0	0	48220
0.4237	371	81	100	0	0	0	0	0	0	0	48221
0.42371	372	81	99	0	0	0	0	0	0	0	48223
0.42372	372	81	100	0	0	0	0	0	0	0	48226
0.42373	372	81	100	0	0	0	0	0	0	0	48226
0.42374	372	81	100	0	0	0	0	0	0	0	48226
0.42375	372	81	99	0	0	0	0	0	0	0	48227
0.42376	372	81	100	0	0	0	0	0	0	0	48228
0.42377	372	81	98	0	0	0	0	0	0	0	48228
0.42378	372	81	97	0	0	0	0	0	0	0	48228
0.42379	371	81	98	0	0	0	0	0	0	0	48231
0.4238	371	81	98	0	0	0	0	0	0	0	48232
0.42381	371	81	98	0	0	0	0	0	0	0	48232
0.42382	371	81	97	0	0	0	0	0	0	0	48232
0.42383	371	81	98	0	0	0	0	0	0	0	48235
0.42384	371	81	97	0	0	0	0	0	0	0	48236
0.42385	371	81	96	0	0	0	0	0	0	0	48236
0.42386	371	81	98	0	0	0	0	0	0	0	48241
0.42387	371	81	98	0	0	0	0	0	0	0	48242
0.42388	371	81	97	0	0	0	0	0	0	0	48243
0.42389	371	81	97	0	0	0	0	0	0	0	48246
0.4239	369	81	97	0	0	0	0	0	0	0	48247
0.42391	368	81	97	0	0	0	0	0	0	0	48247
0.42392	368	81	97	0	0	0	0	0	0	0	48249
0.42393	368	81	98	0	0	0	0	0	0	0	48251
0.42394	368	81	98	0	0	0	0	0	0	0	48251
0.42395	369	81	98	0	0	0	0	0	0	0	48253
0.42396	370	81	99	0	0	0	0	0	0	0	48255
0.42397	370	81	99	0	0	0	0	0	0	0	48257
0.42398	369	81	98	0	0	0	0	0	0	0	48257
0.42399	369	81	99	0	0	0	0	0	0	0	48259
0.424	369	81	99	0	0	0	0	0	0	0	48259
0.42401	369	81	99	0	0	0	0	0	0	0	48260
0.42402	369	81	100	0	0	0	0	0	0	0	48261
0.42403	369	81	100	0	0	0	0	0	0	0	48261
0.42404	369	81	100	0	0	0	0	0	0	0	48261
0.42405	369	81	97	0	0	0	0	0	0	0	48261
0.42406	369	81	98	0	0	0	0	0	0	0	48263
0.42407	369	80	100	0	0	0	0	0	0	0	48265
0.42408	368	80	100	0	0	0	0	0	0	0	48266
0.42409	368	80	99	0	0	0	0	0	0	0	48267
0.4241	368	80	99	0	0	0	0	0	0	0	48268
0.42411	369	80	100	0	0	0	0	0	0	0	48270
0.42412	368	81	100	0	0	0	0	0	0	0	48272
0.42413	369	81	100	0	0	0	0	0	0	0	48273
0.42414	369	81	100	0	0	0	0	0	0	0	48274
0.42415	369	81	100	0	0	0	0	0	0	0	48275
0.42416	369	81	100	0	0	0	0	0	0	0	48277
0.42417	369	81	100	0	0	0	0	0	0	0	48277
0.42418	369	81	99	0	0	0	0	0	0	0	48277
0.42419	369	81	99	0	0	0	0	0	0	0	48278
0.4242	369	81	99	0	0	0	0	0	0	0	48279
0.42421	369	81	98	0	0	0	0	0	0	0	48280
0.42422	369	81	99	0	0	0	0	0	0	0	48281
0.42423	369	81	99	0	0	0	0	0	0	0	48282
0.42424	369	81	98	0	0	0	0	0	0	0	48283
0.42425	368	81	99	0	0	0	0	0	0	0	48285
0.42426	369	81	99	0	0	0	0	0	0	0	48286
0.42427	369	81	99	0	0	0	0	0	0	0	48286
0.42428	369	81	99	0	0	0	0	0	0	0	48286
0.42429	369	81	98	0	0	0	0	0	0	0	48286
0.4243	369	81	99	0	0	0	0	0	0	0	48288
0.42431	369	81	98	0	0	0	0	0	0	0	48288
0.42432	369	81	98	0	0	0	0	0	0	0	48289
0.42433	369	81	98	0	0	0	0	0	0	0	48289
0.42434	368	81	100	0	0	0	0	0	0	0	48291
0.42435	368	81	100	0	0	0	0	0	0	0	48291
0.42436	368	81	100	0	0	0	0	0	0	0	48291
0.42437	368	80	100	0	0	0	0	0	0	0	48292
0.42438	369	80	98	0	0	0	0	0	0	0	48293
0.42439	368	80	96	0	0	0	0	0	0	0	48295
0.4244	368	80	99	0	0	0	0	0	0	0	48298
0.42441	368	80	98	0	0	0	0	0	0	0	48302
0.42442	368	80	99	0	0	0	0	0	0	0	48306
0.42443	368	80	99	0	0	0	0	0	0	0	48308
0.42444	368	80	100	0	0	0	0	0	0	0	48309
0.42445	368	80	100	0	0	0	0	0	0	0	48309
0.42446	368	80	99	0	0	0	0	0	0	0	48310
0.42447	368	80	99	0	0	0	0	0	0	0	48311
0.42448	368	80	100	0	0	0	0	0	0	0	48312
0.42449	368	80	100	0	0	0	0	0	0	0	48312
0.4245	368	80	100	0	0	0	0	0	0	0	48313
0.42451	368	80	100	0	0	0	0	0	0	0	48314
0.42452	368	80	100	0	0	0	0	0	0	0	48314
0.42453	367	81	100	0	0	0	0	0	0	0	48317
0.42454	367	81	97	0	0	0	0	0	0	0	48318
0.42455	367	81	98	0	0	0	0	0	0	0	48322
0.42456	367	81	98	0	0	0	0	0	0	0	48323
0.42457	367	81	98	0	0	0	0	0	0	0	48324
0.42458	367	81	99	0	0	0	0	0	0	0	48326
0.42459	367	81	98	0	0	0	0	0	0	0	48327
0.4246	367	81	98	0	0	0	0	0	0	0	48328
0.42461	368	81	98	0	0	0	0	0	0	0	48330
0.42462	368	80	99	0	0	0	0	0	0	0	48331
0.42463	368	79	99	0	0	0	0	0	0	0	48332
0.42464	369	79	99	0	0	0	0	0	0	0	48333
0.42465	369	79	97	0	0	0	0	0	0	0	48333
0.42466	369	79	97	0	0	0	0	0	0	0	48334
0.42467	369	79	99	0	0	0	0	0	0	0	48336
0.42468	369	79	99	0	0	0	0	0	0	0	48337
0.42469	369	79	99	0	0	0	0	0	0	0	48338
0.4247	369	79	99	0	0	0	0	0	0	0	48338
0.42471	369	79	99	0	0	0	0	0	0	0	48338
0.42472	369	79	98	0	0	0	0	0	0	0	48338
0.42473	369	79	97	0	0	0	0	0	0	0	48339
0.42474	369	79	100	0	0	0	0	0	0	0	48342
0.42475	369	79	100	0	0	0	0	0	0	0	48343
0.42476	369	78	99	0	0	0	0	0	0	0	48344
0.42477	369	78	98	0	0	0	0	0	0	0	48345
0.42478	368	78	99	0	0	0	0	0	0	0	48347
0.42479	368	78	100	0	0	0	0	0	0	0	48348
0.4248	367	78	99	0	0	0	0	0	0	0	48348
0.42481	368	78	99	0	0	0	0	0	0	0	48350
0.42482	367	78	99	0	0	0	0	0	0	0	48350
0.42483	367	78	99	0	0	0	0	0	0	0	48350
0.42484	369	78	99	0	0	0	0	0	0	0	48352
0.42485	370	78	98	0	0	0	0	0	0	0	48354
0.42486	370	78	98	0	0	0	0	0	0	0	48356
0.42487	370	78	98	0	0	0	0	0	0	0	48357
0.42488	370	78	98	0	0	0	0	0	0	0	48360
0.42489	371	78	98	0	0	0	0	0	0	0	48364
0.4249	371	78	99	0	0	0	0	0	0	0	48366
0.42491	371	78	100	0	0	0	0	0	0	0	48367
0.42492	371	78	100	0	0	0	0	0	0	0	48368
0.42493	370	78	100	0	0	0	0	0	0	0	48369
0.42494	370	78	99	0	0	0	0	0	0	0	48370
0.42495	370	78	100	0	0	0	0	0	0	0	48372
0.42496	370	78	100	0	0	0	0	0	0	0	48372
0.42497	369	78	99	0	0	0	0	0	0	0	48374
0.42498	370	78	99	0	0	0	0	0	0	0	48375
0.42499	370	78	98	0	0	0	0	0	0	0	48375
0.425	370	78	99	0	0	0	0	0	0	0	48376
0.42501	370	78	100	0	0	0	0	0	0	0	48377
0.42502	371	78	100	0	0	0	0	0	0	0	48379
0.42503	371	78	100	0	0	0	0	0	0	0	48379
0.42504	371	78	99	0	0	0	0	0	0	0	48380
0.42505	371	78	100	0	0	0	0	0	0	0	48382
0.42506	369	78	100	0	0	0	0	0	0	0	48383
0.42507	370	78	100	0	0	0	0	0	0	0	48384
0.42508	370	79	99	0	0	0	0	0	0	0	48385
0.42509	370	79	98	0	0	0	0	0	0	0	48385
0.4251	370	79	99	0	0	0	0	0	0	0	48388
0.42511	370	79	100	0	0	0	0	0	0	0	48391
0.42512	370	79	99	0	0	0	0	0	0	0	48391
0.42513	370	79	99	0	0	0	0	0	0	0	48392
0.42514	370	79	97	0	0	0	0	0	0	0	48393
0.42515	370	79	100	0	0	0	0	0	0	0	48396
0.42516	370	79	100	0	0	0	0	0	0	0	48396
0.42517	369	79	100	0	0	0	0	0	0	0	48397
0.42518	369	79	100	0	0	0	0	0	0	0	48398
0.42519	369	79	100	0	0	0	0	0	0	0	48398
0.4252	369	79	100	0	0	0	0	0	0	0	48398
0.42521	369	79	100	0	0	0	0	0	0	0	48399
0.42522	369	79	98	0	0	0	0	0	0	0	48399
0.42523	370	79	99	0	0	0	0	0	0	0	48403
0.42524	370	79	99	0	0	0	0	0	0	0	48403
0.42525	370	79	99	0	0	0	0	0	0	0	48404
0.42526	370	79	99	0	0	0	0	0	0	0	48405
0.42527	371	79	98	0	0	0	0	0	0	0	48406
0.42528	371	79	99	0	0	0	0	0	0	0	48407
0.42529	371	79	98	0	0	0	0	0	0	0	48407
0.4253	371	79	100	0	0	0	0	0	0	0	48410
0.42531	370	79	99	0	0	0	0	0	0	0	48410
0.42532	370	79	99	0	0	0	0	0	0	0	48411
0.42533	370	79	99	0	0	0	0	0	0	0	48411
0.42534	370	79	99	0	0	0	0	0	0	0	48411
0.42535	370	79	100	0	0	0	0	0	0	0	48413
0.42536	371	79	99	0	0	0	0	0	0	0	48414
0.42537	371	80	100	0	0	0	0	0	0	0	48417
0.42538	371	80	99	0	0	0	0	0	0	0	48417
0.42539	370	80	99	0	0	0	0	0	0	0	48419
0.4254	370	80	99	0	0	0	0	0	0	0	48419
0.42541	370	80	98	0	0	0	0	0	0	0	48419
0.42542	370	80	99	0	0	0	0	0	0	0	48422
0.42543	369	80	99	0	0	0	0	0	0	0	48422
0.42544	369	80	99	0	0	0	0	0	0	0	48422
0.42545	369	80	99	0	0	0	0	0	0	0	48422
0.42546	369	80	99	0	0	0	0	0	0	0	48423
0.42547	369	80	98	0	0	0	0	0	0	0	48424
0.42548	370	80	98	0	0	0	0	0	0	0	48426
0.42549	370	80	99	0	0	0	0	0	0	0	48428
0.4255	370	80	96	0	0	0	0	0	0	0	48428
0.42551	370	80	97	0	0	0	0	0	0	0	48431
0.42552	370	80	97	0	0	0	0	0	0	0	48432
0.42553	370	80	97	0	0	0	0	0	0	0	48433
0.42554	370	80	98	0	0	0	0	0	0	0	48434
0.42555	369	80	99	0	0	0	0	0	0	0	48435
0.42556	370	80	98	0	0	0	0	0	0	0	48437
0.42557	370	80	100	0	0	0	0	0	0	0	48439
0.42558	370	80	100	0	0	0	0	0	0	0	48439
0.42559	370	80	100	0	0	0	0	0	0	0	48440
0.4256	371	80	100	0	0	0	0	0	0	0	48442
0.42561	371	80	100	0	0	0	0	0	0	0	48442
0.42562	371	80	99	0	0	0	0	0	0	0	48442
0.42563	371	80	100	0	0	0	0	0	0	0	48444
0.42564	371	80	100	0	0	0	0	0	0	0	48445
0.42565	371	80	99	0	0	0	0	0	0	0	48446
0.42566	371	80	99	0	0	0	0	0	0	0	48447
0.42567	371	80	98	0	0	0	0	0	0	0	48448
0.42568	371	80	99	0	0	0	0	0	0	0	48450
0.42569	371	80	99	0	0	0	0	0	0	0	48452
0.4257	370	80	99	0	0	0	0	0	0	0	48455
0.42571	370	80	99	0	0	0	0	0	0	0	48457
0.42572	370	80	99	0	0	0	0	0	0	0	48459
0.42573	370	80	100	0	0	0	0	0	0	0	48460
0.42574	371	80	100	0	0	0	0	0	0	0	48462
0.42575	372	80	99	0	0	0	0	0	0	0	48464
0.42576	372	80	99	0	0	0	0	0	0	0	48466
0.42577	372	81	98	0	0	0	0	0	0	0	48469
0.42578	372	81	100	0	0	0	0	0	0	0	48471
0.42579	372	81	100	0	0	0	0	0	0	0	48471
0.4258	372	81	100	0	0	0	0	0	0	0	48471
0.42581	372	81	100	0	0	0	0	0	0	0	48472
0.42582	372	81	100	0	0	0	0	0	0	0	48473
0.42583	372	81	100	0	0	0	0	0	0	0	48473
0.42584	374	81	98	0	0	0	0	0	0	0	48477
0.42585	374	81	98	0	0	0	0	0	0	0	48478
0.42586	374	81	99	0	0	0	0	0	0	0	48481
0.42587	374	81	100	0	0	0	0	0	0	0	48482
0.42588	374	81	100	0	0	0	0	0	0	0	48483
0.42589	374	81	99	0	0	0	0	0	0	0	48483
0.4259	376	81	98	0	0	0	0	0	0	0	48485
0.42591	377	81	99	0	0	0	0	0	0	0	48487
0.42592	378	81	98	0	0	0	0	0	0	0	48488
0.42593	378	81	98	0	0	0	0	0	0	0	48490
0.42594	379	81	99	0	0	0	0	0	0	0	48492
0.42595	379	81	99	0	0	0	0	0	0	0	48493
0.42596	379	81	99	0	0	0	0	0	0	0	48494
0.42597	379	81	98	0	0	0	0	0	0	0	48494
0.42598	379	81	97	0	0	0	0	0	0	0	48494
0.42599	379	81	98	0	0	0	0	0	0	0	48495
0.426	379	81	97	0	0	0	0	0	0	0	48497
0.42601	379	80	98	0	0	0	0	0	0	0	48498
0.42602	379	80	99	0	0	0	0	0	0	0	48499
0.42603	379	80	99	0	0	0	0	0	0	0	48499
0.42604	379	80	100	0	0	0	0	0	0	0	48500
0.42605	379	81	100	0	0	0	0	0	0	0	48501
0.42606	379	81	100	0	0	0	0	0	0	0	48502
0.42607	378	81	100	0	0	0	0	0	0	0	48502
0.42608	377	81	100	0	0	0	0	0	0	0	48503
0.42609	377	81	100	0	0	0	0	0	0	0	48505
0.4261	378	81	98	0	0	0	0	0	0	0	48509
0.42611	378	81	98	0	0	0	0	0	0	0	48510
0.42612	378	81	97	0	0	0	0	0	0	0	48510
0.42613	378	81	97	0	0	0	0	0	0	0	48510
0.42614	378	81	98	0	0	0	0	0	0	0	48512
0.42615	378	81	98	0	0	0	0	0	0	0	48512
0.42616	378	81	100	0	0	0	0	0	0	0	48514
0.42617	379	81	100	0	0	0	0	0	0	0	48515
0.42618	379	81	100	0	0	0	0	0	0	0	48515
0.42619	379	81	100	0	0	0	0	0	0	0	48516
0.4262	379	81	100	0	0	0	0	0	0	0	48516
0.42621	379	81	99	0	0	0	0	0	0	0	48518
0.42622	379	81	100	0	0	0	0	0	0	0	48519
0.42623	379	81	100	0	0	0	0	0	0	0	48519
0.42624	380	81	100	0	0	0	0	0	0	0	48521
0.42625	380	81	99	0	0	0	0	0	0	0	48521
0.42626	380	81	100	0	0	0	0	0	0	0	48522
0.42627	380	81	100	0	0	0	0	0	0	0	48523
0.42628	380	81	100	0	0	0	0	0	0	0	48525
0.42629	380	81	100	0	0	0	0	0	0	0	48525
0.4263	380	82	100	0	0	0	0	0	0	0	48526
0.42631	380	82	99	0	0	0	0	0	0	0	48527
0.42632	380	81	98	0	0	0	0	0	0	0	48528
0.42633	380	81	100	0	0	0	0	0	0	0	48530
0.42634	380	81	99	0	0	0	0	0	0	0	48530
0.42635	380	81	100	0	0	0	0	0	0	0	48532
0.42636	380	82	100	0	0	0	0	0	0	0	48533
0.42637	380	82	99	0	0	0	0	0	0	0	48535
0.42638	379	83	99	0	0	0	0	0	0	0	48536
0.42639	379	84	99	0	0	0	0	0	0	0	48539
0.4264	378	84	99	0	0	0	0	0	0	0	48540
0.42641	378	84	98	0	0	0	0	0	0	0	48542
0.42642	378	84	100	0	0	0	0	0	0	0	48544
0.42643	379	84	100	0	0	0	0	0	0	0	48545
0.42644	379	84	99	0	0	0	0	0	0	0	48546
0.42645	379	84	98	0	0	0	0	0	0	0	48547
0.42646	379	84	98	0	0	0	0	0	0	0	48549
0.42647	379	84	100	0	0	0	0	0	0	0	48551
0.42648	379	84	100	0	0	0	0	0	0	0	48552
0.42649	379	84	99	0	0	0	0	0	0	0	48552
0.4265	379	84	100	0	0	0	0	0	0	0	48554
0.42651	378	84	99	0	0	0	0	0	0	0	48554
0.42652	378	84	99	0	0	0	0	0	0	0	48555
0.42653	378	84	100	0	0	0	0	0	0	0	48559
0.42654	378	84	100	0	0	0	0	0	0	0	48560
0.42655	378	84	100	0	0	0	0	0	0	0	48563
0.42656	378	84	100	0	0	0	0	0	0	0	48564
0.42657	378	84	100	0	0	0	0	0	0	0	48565
0.42658	378	84	100	0	0	0	0	0	0	0	48566
0.42659	377	84	100	0	0	0	0	0	0	0	48569
0.4266	377	84	100	0	0	0	0	0	0	0	48569
0.42661	377	84	100	0	0	0	0	0	0	0	48569
0.42662	377	84	98	0	0	0	0	0	0	0	48569
0.42663	378	84	99	0	0	0	0	0	0	0	48571
0.42664	378	84	99	0	0	0	0	0	0	0	48571
0.42665	378	84	99	0	0	0	0	0	0	0	48573
0.42666	378	84	99	0	0	0	0	0	0	0	48575
0.42667	378	84	97	0	0	0	0	0	0	0	48576
0.42668	378	84	98	0	0	0	0	0	0	0	48579
0.42669	378	84	99	0	0	0	0	0	0	0	48581
0.4267	378	84	99	0	0	0	0	0	0	0	48581
0.42671	378	84	99	0	0	0	0	0	0	0	48582
0.42672	378	84	96	0	0	0	0	0	0	0	48582
0.42673	377	84	98	0	0	0	0	0	0	0	48584
0.42674	378	84	98	0	0	0	0	0	0	0	48585
0.42675	378	84	98	0	0	0	0	0	0	0	48585
0.42676	378	84	100	0	0	0	0	0	0	0	48589
0.42677	378	84	99	0	0	0	0	0	0	0	48589
0.42678	379	84	98	0	0	0	0	0	0	0	48592
0.42679	379	84	100	0	0	0	0	0	0	0	48594
0.4268	378	84	99	0	0	0	0	0	0	0	48595
0.42681	378	84	99	0	0	0	0	0	0	0	48595
0.42682	378	84	100	0	0	0	0	0	0	0	48596
0.42683	377	84	100	0	0	0	0	0	0	0	48596
0.42684	377	84	100	0	0	0	0	0	0	0	48596
0.42685	377	84	99	0	0	0	0	0	0	0	48596
0.42686	377	84	99	0	0	0	0	0	0	0	48597
0.42687	376	84	98	0	0	0	0	0	0	0	48597
0.42688	376	84	96	0	0	0	0	0	0	0	48598
0.42689	376	84	99	0	0	0	0	0	0	0	48601
0.4269	376	84	99	0	0	0	0	0	0	0	48602
0.42691	376	84	99	0	0	0	0	0	0	0	48604
0.42692	376	84	100	0	0	0	0	0	0	0	48605
0.42693	376	84	100	0	0	0	0	0	0	0	48605
0.42694	375	84	100	0	0	0	0	0	0	0	48605
0.42695	375	84	100	0	0	0	0	0	0	0	48605
0.42696	375	84	100	0	0	0	0	0	0	0	48605
0.42697	375	84	100	0	0	0	0	0	0	0	48608
0.42698	374	84	100	0	0	0	0	0	0	0	48608
0.42699	374	84	100	0	0	0	0	0	0	0	48608
0.427	374	84	100	0	0	0	0	0	0	0	48608
0.42701	374	84	100	0	0	0	0	0	0	0	48609
0.42702	374	84	100	0	0	0	0	0	0	0	48609
0.42703	374	84	100	0	0	0	0	0	0	0	48611
0.42704	374	84	100	0	0	0	0	0	0	0	48613
0.42705	374	84	100	0	0	0	0	0	0	0	48613
0.42706	374	84	100	0	0	0	0	0	0	0	48613
0.42707	374	84	98	0	0	0	0	0	0	0	48614
0.42708	374	84	99	0	0	0	0	0	0	0	48615
0.42709	374	84	99	0	0	0	0	0	0	0	48615
0.4271	374	84	97	0	0	0	0	0	0	0	48617
0.42711	374	84	100	0	0	0	0	0	0	0	48620
0.42712	373	84	97	0	0	0	0	0	0	0	48620
0.42713	373	84	97	0	0	0	0	0	0	0	48621
0.42714	373	84	97	0	0	0	0	0	0	0	48624
0.42715	373	84	97	0	0	0	0	0	0	0	48624
0.42716	372	84	98	0	0	0	0	0	0	0	48626
0.42717	372	84	100	0	0	0	0	0	0	0	48629
0.42718	372	84	100	0	0	0	0	0	0	0	48629
0.42719	371	84	99	0	0	0	0	0	0	0	48629
0.4272	372	84	99	0	0	0	0	0	0	0	48632
0.42721	372	84	99	0	0	0	0	0	0	0	48633
0.42722	372	84	100	0	0	0	0	0	0	0	48634
0.42723	372	84	99	0	0	0	0	0	0	0	48636
0.42724	372	84	100	0	0	0	0	0	0	0	48637
0.42725	373	84	99	0	0	0	0	0	0	0	48638
0.42726	373	84	98	0	0	0	0	0	0	0	48638
0.42727	373	83	97	0	0	0	0	0	0	0	48638
0.42728	373	83	97	0	0	0	0	0	0	0	48638
0.42729	373	83	98	0	0	0	0	0	0	0	48639
0.4273	373	83	99	0	0	0	0	0	0	0	48641
0.42731	374	83	99	0	0	0	0	0	0	0	48642
0.42732	374	83	98	0	0	0	0	0	0	0	48643
0.42733	374	83	98	0	0	0	0	0	0	0	48645
0.42734	373	83	99	0	0	0	0	0	0	0	48647
0.42735	373	83	99	0	0	0	0	0	0	0	48648
0.42736	373	83	99	0	0	0	0	0	0	0	48648
0.42737	373	83	99	0	0	0	0	0	0	0	48649
0.42738	373	84	100	0	0	0	0	0	0	0	48652
0.42739	374	84	100	0	0	0	0	0	0	0	48654
0.4274	374	84	100	0	0	0	0	0	0	0	48654
0.42741	374	84	100	0	0	0	0	0	0	0	48654
0.42742	374	84	100	0	0	0	0	0	0	0	48654
0.42743	374	84	98	0	0	0	0	0	0	0	48655
0.42744	374	84	98	0	0	0	0	0	0	0	48659
0.42745	374	85	97	0	0	0	0	0	0	0	48661
0.42746	374	85	97	0	0	0	0	0	0	0	48662
0.42747	374	85	97	0	0	0	0	0	0	0	48663
0.42748	374	86	98	0	0	0	0	0	0	0	48665
