TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:aak1	DIMERS W:aak1	
0.03116	676	219	176	219	95	0	0	0	
0.03117	676	219	176	219	95	0	0	0	
0.03118	676	220	176	220	95	0	1	0	
0.03119	676	219	176	219	95	0	0	0	
0.0312	676	219	176	219	95	0	0	0	
0.03121	676	219	176	219	95	0	0	0	
0.03122	676	219	176	219	95	0	0	0	
0.03123	676	219	176	219	95	0	0	0	
0.03124	676	219	176	219	95	0	0	0	
0.03125	676	219	176	219	95	0	0	0	
0.03126	676	219	176	219	95	0	0	0	
0.03127	676	219	176	219	95	0	0	0	
0.03128	676	219	176	219	95	0	0	0	
0.03129	676	219	176	219	95	0	0	0	
0.0313	676	220	176	220	95	0	1	0	
0.03131	676	219	176	219	95	0	0	0	
0.03132	676	219	176	219	95	0	0	0	
0.03133	675	220	175	220	95	0	0	0	
0.03134	675	221	175	221	95	0	1	0	
0.03135	675	222	175	222	95	0	2	0	
0.03136	675	221	175	221	95	0	1	0	
0.03137	675	221	175	221	95	0	1	0	
0.03138	676	220	175	221	95	0	0	1	
0.03139	675	222	174	223	95	0	1	1	
0.0314	674	222	173	223	95	0	0	1	
0.03141	674	222	173	223	95	0	0	1	
0.03142	674	222	173	223	95	0	0	1	
0.03143	674	225	173	226	95	0	3	1	
0.03144	674	224	173	225	95	0	2	1	
0.03145	674	224	173	225	95	0	2	1	
0.03146	674	224	173	225	95	0	2	1	
0.03147	674	223	173	224	95	0	1	1	
0.03148	675	221	174	222	95	0	0	1	
0.03149	675	221	174	222	95	0	0	1	
0.0315	675	221	174	222	95	0	0	1	
0.03151	674	222	173	223	95	0	0	1	
0.03152	674	223	173	224	95	0	1	1	
0.03153	674	223	173	224	95	0	1	1	
0.03154	674	223	173	224	95	0	1	1	
0.03155	674	223	173	224	95	0	1	1	
0.03156	674	223	173	224	95	0	1	1	
0.03157	674	222	173	223	95	0	0	1	
0.03158	674	222	173	223	95	0	0	1	
0.03159	675	224	173	226	95	0	2	2	
0.0316	675	224	173	226	95	0	2	2	
0.03161	676	222	173	225	95	0	0	3	
0.03162	675	223	172	226	95	0	0	3	
0.03163	675	223	172	226	95	0	0	3	
0.03164	675	223	172	226	95	0	0	3	
0.03165	675	223	172	226	95	0	0	3	
0.03166	674	223	172	225	95	0	0	2	
0.03167	675	223	172	226	95	0	0	3	
0.03168	675	223	172	226	95	0	0	3	
0.03169	675	223	172	226	95	0	0	3	
0.0317	674	225	171	228	95	0	1	3	
0.03171	674	224	171	227	95	0	0	3	
0.03172	674	224	171	227	95	0	0	3	
0.03173	674	224	171	227	95	0	0	3	
0.03174	673	224	171	226	95	0	0	2	
0.03175	673	225	171	227	95	0	1	2	
0.03176	673	225	171	227	95	0	1	2	
0.03177	673	225	171	227	95	0	1	2	
0.03178	673	225	171	227	95	0	1	2	
0.03179	672	227	170	229	95	0	2	2	
0.0318	672	227	170	229	95	0	2	2	
0.03181	671	229	169	231	95	0	3	2	
0.03182	671	228	169	230	95	0	2	2	
0.03183	671	228	169	230	95	0	2	2	
0.03184	671	227	169	229	95	0	1	2	
0.03185	671	226	169	228	95	0	0	2	
0.03186	671	226	169	228	95	0	0	2	
0.03187	671	226	169	228	95	0	0	2	
0.03188	671	227	169	229	95	0	1	2	
0.03189	671	226	169	228	95	0	0	2	
0.0319	671	226	169	228	95	0	0	2	
0.03191	671	227	169	229	95	0	1	2	
0.03192	671	228	169	230	96	0	1	2	
0.03193	671	228	169	230	96	0	1	2	
0.03194	671	228	169	230	96	0	1	2	
0.03195	670	228	169	229	96	0	1	1	
0.03196	669	228	169	228	96	0	1	0	
0.03197	669	227	169	227	96	0	0	0	
0.03198	669	227	169	227	96	0	0	0	
0.03199	669	227	169	227	96	0	0	0	
0.032	668	228	168	228	96	0	0	0	
0.03201	667	229	167	229	96	0	0	0	
0.03202	667	229	167	229	96	0	0	0	
0.03203	667	229	167	229	96	0	0	0	
0.03204	667	229	167	229	96	0	0	0	
0.03205	667	229	167	229	96	0	0	0	
0.03206	667	230	167	230	96	0	1	0	
0.03207	667	229	167	229	96	0	0	0	
0.03208	667	229	167	229	96	0	0	0	
0.03209	667	229	167	229	96	0	0	0	
0.0321	668	229	167	230	96	0	0	1	
0.03211	668	229	167	230	96	0	0	1	
0.03212	668	229	167	230	96	0	0	1	
0.03213	668	229	167	230	96	0	0	1	
0.03214	667	230	166	231	96	0	0	1	
0.03215	667	230	166	231	96	0	0	1	
0.03216	667	230	166	231	96	0	0	1	
0.03217	667	231	166	232	96	0	1	1	
0.03218	667	230	166	231	96	0	0	1	
0.03219	667	230	166	231	96	0	0	1	
0.0322	668	230	166	232	96	0	0	2	
0.03221	668	230	166	232	96	0	0	2	
0.03222	668	230	166	232	96	0	0	2	
0.03223	668	230	166	232	96	0	0	2	
0.03224	668	231	166	233	96	0	1	2	
0.03225	668	230	166	232	96	0	0	2	
0.03226	669	231	166	234	96	0	1	3	
0.03227	669	231	166	234	96	0	1	3	
0.03228	669	230	166	233	96	0	0	3	
0.03229	667	232	164	235	96	0	0	3	
0.0323	667	232	164	235	96	0	0	3	
0.03231	667	233	164	236	96	0	1	3	
0.03232	667	232	164	235	96	0	0	3	
0.03233	668	231	165	234	96	0	0	3	
0.03234	668	231	165	234	96	0	0	3	
0.03235	668	231	165	234	96	0	0	3	
0.03236	668	231	165	234	96	0	0	3	
0.03237	668	232	165	235	96	0	1	3	
0.03238	668	233	165	236	96	0	2	3	
0.03239	668	234	165	237	96	0	3	3	
0.0324	668	232	165	235	96	0	1	3	
0.03241	668	232	165	235	96	0	1	3	
0.03242	668	232	165	235	96	0	1	3	
0.03243	669	231	165	235	96	0	0	4	
0.03244	669	232	165	236	96	0	1	4	
0.03245	668	232	165	235	96	0	1	3	
0.03246	668	232	165	235	96	0	1	3	
0.03247	668	232	165	235	96	0	1	3	
0.03248	668	232	165	235	96	0	1	3	
0.03249	668	231	165	234	96	0	0	3	
0.0325	667	233	164	236	96	0	1	3	
0.03251	666	234	163	237	96	0	1	3	
0.03252	666	233	163	236	96	0	0	3	
0.03253	665	234	162	237	96	0	0	3	
0.03254	665	234	162	237	96	0	0	3	
0.03255	665	234	162	237	96	0	0	3	
0.03256	664	235	162	237	96	0	1	2	
0.03257	664	234	162	236	96	0	0	2	
0.03258	664	234	162	236	96	0	0	2	
0.03259	664	236	162	238	96	0	2	2	
0.0326	664	234	162	236	96	0	0	2	
0.03261	664	234	162	236	96	0	0	2	
0.03262	664	234	162	236	96	0	0	2	
0.03263	664	234	162	236	96	0	0	2	
0.03264	664	234	162	236	96	0	0	2	
0.03265	663	234	162	235	96	0	0	1	
0.03266	663	234	162	235	96	0	0	1	
0.03267	663	234	162	235	96	0	0	1	
0.03268	663	235	162	236	96	0	1	1	
0.03269	663	235	162	236	96	0	1	1	
0.0327	663	234	162	235	96	0	0	1	
0.03271	663	234	162	235	96	0	0	1	
0.03272	663	234	162	235	96	0	0	1	
0.03273	663	234	162	235	96	0	0	1	
0.03274	664	234	162	236	96	0	0	2	
0.03275	664	234	162	236	96	0	0	2	
0.03276	664	234	162	236	96	0	0	2	
0.03277	664	235	162	237	96	0	1	2	
0.03278	664	233	162	235	95	0	0	2	
0.03279	664	235	162	237	95	0	2	2	
0.0328	664	235	162	237	95	0	2	2	
0.03281	663	233	162	234	95	0	0	1	
0.03282	663	233	162	234	95	0	0	1	
0.03283	664	232	163	233	95	0	0	1	
0.03284	664	232	163	233	95	0	0	1	
0.03285	664	232	163	233	95	0	0	1	
0.03286	664	234	163	235	95	0	2	1	
0.03287	664	235	163	236	95	0	3	1	
0.03288	664	233	163	234	95	0	1	1	
0.03289	664	233	163	234	95	0	1	1	
0.0329	664	233	163	234	95	0	1	1	
0.03291	663	234	162	235	95	0	1	1	
0.03292	663	234	162	235	95	0	1	1	
0.03293	664	233	163	234	95	0	1	1	
0.03294	663	233	162	234	95	0	0	1	
0.03295	663	234	162	235	95	0	1	1	
0.03296	663	233	162	234	95	0	0	1	
0.03297	663	233	162	234	95	0	0	1	
0.03298	663	233	162	234	95	0	0	1	
0.03299	662	234	161	235	95	0	0	1	
0.033	662	235	160	237	95	0	0	2	
0.03301	661	236	160	237	95	0	1	1	
0.03302	661	236	160	237	95	0	1	1	
0.03303	661	234	161	234	95	0	0	0	
0.03304	661	234	161	234	95	0	0	0	
0.03305	661	234	161	234	95	0	0	0	
0.03306	661	234	161	234	95	0	0	0	
0.03307	661	234	161	234	95	0	0	0	
0.03308	660	235	160	235	95	0	0	0	
0.03309	660	235	160	235	95	0	0	0	
0.0331	660	235	160	235	95	0	0	0	
0.03311	660	235	160	235	95	0	0	0	
0.03312	660	235	160	235	95	0	0	0	
0.03313	660	235	160	235	95	0	0	0	
0.03314	660	237	160	237	95	0	2	0	
0.03315	660	237	160	237	95	0	2	0	
0.03316	660	236	160	236	95	0	1	0	
0.03317	660	237	160	237	95	0	2	0	
0.03318	660	236	160	236	95	0	1	0	
0.03319	659	238	158	239	95	1	1	0	
0.0332	658	238	157	239	95	1	0	0	
0.03321	658	239	157	240	95	1	1	0	
0.03322	658	238	157	239	95	1	0	0	
0.03323	658	238	157	239	95	1	0	0	
0.03324	658	238	157	239	95	1	0	0	
0.03325	659	238	157	240	95	1	0	1	
0.03326	659	238	157	240	95	1	0	1	
0.03327	659	238	157	240	95	1	0	1	
0.03328	659	238	157	240	95	1	0	1	
0.03329	659	238	157	240	95	1	0	1	
0.0333	659	238	157	240	95	1	0	1	
0.03331	659	238	157	240	95	1	0	1	
0.03332	659	238	157	240	95	1	0	1	
0.03333	659	237	158	238	95	1	0	0	
0.03334	659	237	158	238	95	1	0	0	
0.03335	659	237	158	238	95	1	0	0	
0.03336	659	237	158	238	95	1	0	0	
0.03337	659	237	158	238	95	1	0	0	
0.03338	658	238	157	239	95	0	0	1	
0.03339	658	238	157	239	95	0	0	1	
0.0334	658	239	157	240	95	0	1	1	
0.03341	658	239	157	240	95	0	1	1	
0.03342	659	237	158	238	95	0	0	1	
0.03343	659	237	158	238	95	0	0	1	
0.03344	659	237	158	238	95	0	0	1	
0.03345	658	238	157	239	95	0	0	1	
0.03346	658	238	157	239	95	0	0	1	
0.03347	658	238	157	239	95	0	0	1	
0.03348	658	238	157	239	95	0	0	1	
0.03349	657	241	156	242	95	0	2	1	
0.0335	657	239	156	240	95	0	0	1	
0.03351	657	239	156	240	95	0	0	1	
0.03352	657	239	156	240	95	0	0	1	
0.03353	657	239	157	239	95	0	1	0	
0.03354	657	239	157	239	95	0	1	0	
0.03355	657	238	157	238	95	0	0	0	
0.03356	656	240	156	240	95	0	1	0	
0.03357	656	240	156	240	95	0	1	0	
0.03358	656	239	156	239	95	0	0	0	
0.03359	656	240	156	240	95	0	1	0	
0.0336	656	241	156	241	95	0	2	0	
0.03361	656	239	156	239	95	0	0	0	
0.03362	656	239	156	239	95	0	0	0	
0.03363	656	239	156	239	95	0	0	0	
0.03364	657	238	157	238	95	0	0	0	
0.03365	657	238	157	238	95	0	0	0	
0.03366	656	239	156	239	95	0	0	0	
0.03367	656	240	156	240	95	0	1	0	
0.03368	656	239	156	239	95	0	0	0	
0.03369	656	240	156	240	95	0	1	0	
0.0337	656	239	156	239	95	0	0	0	
0.03371	656	239	156	239	95	0	0	0	
0.03372	656	239	156	239	95	0	0	0	
0.03373	656	239	156	239	95	0	0	0	
0.03374	656	242	156	242	95	0	3	0	
0.03375	656	240	156	240	95	0	1	0	
0.03376	656	239	156	239	95	0	0	0	
0.03377	656	240	156	240	95	0	1	0	
0.03378	656	240	156	240	95	0	1	0	
0.03379	656	240	156	240	95	0	1	0	
0.0338	656	239	156	239	95	0	0	0	
0.03381	656	239	156	239	95	0	0	0	
0.03382	656	239	156	239	95	0	0	0	
0.03383	656	239	156	239	95	0	0	0	
0.03384	656	239	156	239	95	0	0	0	
0.03385	656	239	156	239	95	0	0	0	
0.03386	656	239	156	239	95	0	0	0	
0.03387	656	240	156	240	95	0	1	0	
0.03388	656	239	156	239	95	0	0	0	
0.03389	656	240	156	240	95	0	1	0	
0.0339	656	239	156	239	95	0	0	0	
0.03391	656	240	156	240	95	0	1	0	
0.03392	656	239	156	239	95	0	0	0	
0.03393	656	240	156	240	95	0	1	0	
0.03394	656	239	156	239	95	0	0	0	
0.03395	656	239	156	239	95	0	0	0	
0.03396	657	238	157	238	95	0	0	0	
0.03397	657	238	157	238	95	0	0	0	
0.03398	657	238	157	238	95	0	0	0	
0.03399	656	239	156	239	95	0	0	0	
0.034	656	240	156	240	95	0	1	0	
0.03401	656	239	156	239	95	0	0	0	
0.03402	657	239	157	239	95	0	1	0	
0.03403	657	238	157	238	95	0	0	0	
0.03404	657	239	157	239	95	0	1	0	
0.03405	657	239	157	239	95	0	1	0	
0.03406	657	239	157	239	95	0	1	0	
0.03407	657	238	157	238	95	0	0	0	
0.03408	657	239	157	239	95	0	1	0	
0.03409	657	239	157	239	95	0	1	0	
0.0341	657	240	157	240	95	0	2	0	
0.03411	657	239	157	239	95	0	1	0	
0.03412	657	238	157	238	95	0	0	0	
0.03413	657	238	157	238	95	0	0	0	
0.03414	657	238	157	238	95	0	0	0	
0.03415	657	239	157	239	95	0	1	0	
0.03416	658	237	158	237	95	0	0	0	
0.03417	658	237	158	237	95	0	0	0	
0.03418	658	237	158	237	95	0	0	0	
0.03419	658	238	158	238	95	0	1	0	
0.0342	658	238	158	238	95	0	1	0	
0.03421	658	238	158	238	95	0	1	0	
0.03422	658	237	158	237	95	0	0	0	
0.03423	658	237	158	237	95	0	0	0	
0.03424	657	238	157	238	95	0	0	0	
0.03425	657	238	157	238	95	0	0	0	
0.03426	657	238	157	238	95	0	0	0	
0.03427	657	238	157	238	95	0	0	0	
0.03428	657	238	157	238	95	0	0	0	
0.03429	657	238	157	238	95	0	0	0	
0.0343	657	238	157	238	95	0	0	0	
0.03431	657	238	157	238	95	0	0	0	
0.03432	657	239	157	239	95	0	1	0	
0.03433	657	238	157	238	95	0	0	0	
0.03434	657	238	157	238	95	0	0	0	
0.03435	657	238	157	238	95	0	0	0	
0.03436	658	237	158	237	95	0	0	0	
0.03437	658	237	158	237	95	0	0	0	
0.03438	658	238	158	238	95	0	1	0	
0.03439	658	238	158	238	95	0	1	0	
0.0344	658	237	158	237	95	0	0	0	
0.03441	658	237	158	237	95	0	0	0	
0.03442	658	238	158	238	95	0	1	0	
0.03443	659	236	159	236	95	0	0	0	
0.03444	659	237	159	237	95	0	1	0	
0.03445	659	236	159	236	95	0	0	0	
0.03446	659	237	159	237	95	0	1	0	
0.03447	659	238	159	238	95	0	2	0	
0.03448	659	237	159	237	95	0	1	0	
0.03449	659	236	159	236	95	0	0	0	
0.0345	659	237	159	237	95	0	1	0	
0.03451	659	236	159	236	95	0	0	0	
0.03452	659	236	159	236	95	0	0	0	
0.03453	659	236	159	236	95	0	0	0	
0.03454	659	238	159	238	95	0	2	0	
0.03455	659	237	159	237	95	0	1	0	
0.03456	659	237	159	237	95	0	1	0	
0.03457	659	237	159	237	95	0	1	0	
0.03458	659	236	159	236	95	0	0	0	
0.03459	659	236	159	236	95	0	0	0	
0.0346	659	237	159	237	95	0	1	0	
0.03461	659	237	158	238	95	0	0	1	
0.03462	659	237	158	238	95	0	0	1	
0.03463	659	238	158	239	95	0	1	1	
0.03464	659	240	158	241	95	0	3	1	
0.03465	660	237	159	238	94	0	2	1	
0.03466	661	236	159	238	94	0	1	2	
0.03467	661	236	159	238	94	0	1	2	
0.03468	662	236	159	239	94	0	1	3	
0.03469	662	235	159	238	94	0	0	3	
0.0347	662	238	159	241	94	0	3	3	
0.03471	662	236	159	239	94	0	1	3	
0.03472	662	235	159	238	94	0	0	3	
0.03473	662	235	159	238	94	0	0	3	
0.03474	662	235	159	238	94	0	0	3	
0.03475	661	237	158	240	94	0	1	3	
0.03476	661	236	159	238	94	0	1	2	
0.03477	661	237	159	239	94	0	2	2	
0.03478	661	237	159	239	94	0	2	2	
0.03479	661	237	160	238	94	0	3	1	
0.0348	661	238	160	239	94	0	4	1	
0.03481	660	238	160	238	94	0	4	0	
0.03482	660	237	160	237	94	0	3	0	
0.03483	659	238	159	238	94	0	3	0	
0.03484	660	235	160	235	94	0	1	0	
0.03485	662	236	160	238	94	0	2	2	
0.03486	661	235	160	236	94	0	1	1	
0.03487	661	235	160	236	94	0	1	1	
0.03488	661	235	160	236	94	0	1	1	
0.03489	661	235	160	236	94	0	1	1	
0.0349	662	234	161	235	94	0	1	1	
0.03491	661	234	160	235	94	0	0	1	
0.03492	661	235	160	236	94	0	1	1	
0.03493	660	236	160	236	94	0	2	0	
0.03494	660	234	160	234	94	0	0	0	
0.03495	661	233	161	233	94	0	0	0	
0.03496	661	234	161	234	94	0	1	0	
0.03497	661	234	161	234	94	0	1	0	
0.03498	660	234	160	234	94	0	0	0	
0.03499	661	234	160	235	94	0	0	1	
0.035	661	235	160	236	94	0	1	1	
0.03501	661	236	160	237	94	0	2	1	
0.03502	661	234	160	235	94	0	0	1	
0.03503	661	234	160	235	94	0	0	1	
0.03504	661	234	160	235	94	0	0	1	
0.03505	661	234	160	235	94	0	0	1	
0.03506	661	234	160	235	94	0	0	1	
0.03507	662	233	161	234	94	0	0	1	
0.03508	662	234	161	235	94	0	1	1	
0.03509	662	235	161	236	94	0	2	1	
0.0351	662	234	161	235	94	0	1	1	
0.03511	661	236	160	237	94	0	2	1	
0.03512	661	236	160	237	94	0	2	1	
0.03513	661	234	160	235	94	0	0	1	
0.03514	661	234	160	235	94	0	0	1	
0.03515	661	234	160	235	94	0	0	1	
0.03516	661	234	160	235	94	0	0	1	
0.03517	661	235	160	236	94	0	1	1	
0.03518	661	234	160	235	94	0	0	1	
0.03519	661	234	160	235	94	0	0	1	
0.0352	661	235	160	236	94	0	1	1	
0.03521	661	235	160	236	94	0	1	1	
0.03522	661	234	160	235	94	0	0	1	
0.03523	661	234	160	235	94	0	0	1	
0.03524	662	233	162	233	94	0	1	0	
0.03525	663	232	163	232	94	0	1	0	
0.03526	663	231	163	231	94	0	0	0	
0.03527	663	231	163	231	94	0	0	0	
0.03528	665	231	163	233	94	0	0	2	
0.03529	665	231	164	232	94	0	1	1	
0.0353	665	233	164	234	94	0	3	1	
0.03531	665	235	164	236	94	0	5	1	
0.03532	665	232	164	233	94	0	2	1	
0.03533	665	232	164	233	94	0	2	1	
0.03534	665	230	164	231	94	0	0	1	
0.03535	665	230	164	231	94	0	0	1	
0.03536	665	230	164	231	94	0	0	1	
0.03537	665	230	164	231	94	0	0	1	
0.03538	665	230	164	231	94	0	0	1	
0.03539	665	230	164	231	94	0	0	1	
0.0354	666	228	166	228	94	0	0	0	
0.03541	666	228	166	228	94	0	0	0	
0.03542	666	229	166	229	94	0	1	0	
0.03543	666	228	166	228	94	0	0	0	
0.03544	666	229	166	229	94	0	1	0	
0.03545	666	228	166	228	94	0	0	0	
0.03546	666	229	166	229	94	0	1	0	
0.03547	666	229	166	229	94	0	1	0	
0.03548	666	231	166	231	94	0	3	0	
0.03549	666	231	166	231	94	0	3	0	
0.0355	666	230	166	230	94	0	2	0	
0.03551	665	230	165	230	94	0	1	0	
0.03552	665	230	165	230	94	0	1	0	
0.03553	665	230	165	230	94	0	1	0	
0.03554	665	232	165	232	94	0	3	0	
0.03555	665	232	165	232	94	0	3	0	
0.03556	665	232	165	232	94	0	3	0	
0.03557	665	230	165	230	94	0	1	0	
0.03558	665	230	165	230	94	0	1	0	
0.03559	665	229	165	229	94	0	0	0	
0.0356	665	229	165	229	94	0	0	0	
0.03561	665	229	165	229	94	0	0	0	
0.03562	665	230	165	230	94	0	1	0	
0.03563	665	229	165	229	94	0	0	0	
0.03564	665	229	165	229	94	0	0	0	
0.03565	665	230	165	230	94	0	1	0	
0.03566	665	232	165	232	94	0	3	0	
0.03567	665	230	165	230	94	0	1	0	
0.03568	665	230	165	230	94	0	1	0	
0.03569	665	229	165	229	94	0	0	0	
0.0357	665	231	165	231	94	0	2	0	
0.03571	665	231	165	231	94	0	2	0	
0.03572	666	229	166	229	94	0	1	0	
0.03573	666	228	166	228	94	0	0	0	
0.03574	666	229	166	229	94	0	1	0	
0.03575	666	229	166	229	94	0	1	0	
0.03576	666	229	166	229	94	0	1	0	
0.03577	666	228	166	228	94	0	0	0	
0.03578	666	228	166	228	94	0	0	0	
0.03579	666	228	166	228	94	0	0	0	
0.0358	667	228	167	228	94	0	1	0	
0.03581	667	228	167	228	94	0	1	0	
0.03582	666	229	166	229	94	0	1	0	
0.03583	666	228	166	228	94	0	0	0	
0.03584	665	229	165	229	94	0	0	0	
0.03585	665	230	165	230	94	0	1	0	
0.03586	665	231	165	231	94	0	2	0	
0.03587	665	230	165	230	94	0	1	0	
0.03588	665	229	165	229	94	0	0	0	
0.03589	665	229	165	229	94	0	0	0	
0.0359	665	229	165	229	94	0	0	0	
0.03591	665	229	165	229	94	0	0	0	
0.03592	665	230	165	230	94	0	1	0	
0.03593	665	229	165	229	94	0	0	0	
0.03594	665	229	165	229	94	0	0	0	
0.03595	665	230	165	230	94	0	1	0	
0.03596	667	228	167	228	94	0	1	0	
0.03597	667	228	167	228	94	0	1	0	
0.03598	667	228	167	228	94	0	1	0	
0.03599	666	229	166	229	94	0	1	0	
0.036	666	228	166	228	94	0	0	0	
0.03601	666	228	166	228	94	0	0	0	
0.03602	666	229	166	229	94	0	1	0	
0.03603	666	229	166	229	94	0	1	0	
0.03604	666	229	166	229	94	0	1	0	
0.03605	667	228	166	229	94	0	0	1	
0.03606	667	228	166	229	94	0	0	1	
0.03607	667	228	166	229	94	0	0	1	
0.03608	668	228	167	229	94	0	1	1	
0.03609	668	228	167	229	94	0	1	1	
0.0361	669	227	168	228	94	0	1	1	
0.03611	669	226	168	227	94	0	0	1	
0.03612	669	226	168	227	94	0	0	1	
0.03613	669	226	168	227	94	0	0	1	
0.03614	669	227	168	228	94	0	1	1	
0.03615	669	227	168	228	94	0	1	1	
0.03616	669	227	168	228	94	0	1	1	
0.03617	669	226	168	227	94	0	0	1	
0.03618	670	227	169	228	94	0	2	1	
0.03619	670	228	169	229	94	0	3	1	
0.0362	670	227	169	228	94	0	2	1	
0.03621	669	227	168	228	94	0	1	1	
0.03622	669	226	168	227	94	0	0	1	
0.03623	670	227	168	229	94	0	1	2	
0.03624	670	226	168	228	94	0	0	2	
0.03625	670	226	168	228	94	0	0	2	
0.03626	670	226	168	228	94	0	0	2	
0.03627	671	226	169	228	94	0	1	2	
0.03628	672	224	170	226	94	0	0	2	
0.03629	672	225	170	227	94	0	1	2	
0.0363	672	225	170	227	94	0	1	2	
0.03631	672	226	170	228	94	0	2	2	
0.03632	672	226	170	228	94	0	2	2	
0.03633	672	225	170	227	94	0	1	2	
0.03634	672	225	170	227	94	0	1	2	
0.03635	672	224	170	226	94	0	0	2	
0.03636	672	224	170	226	94	0	0	2	
0.03637	671	224	170	225	94	0	0	1	
0.03638	672	223	171	224	94	0	0	1	
0.03639	672	223	171	224	94	0	0	1	
0.0364	673	223	172	224	94	0	1	1	
0.03641	673	223	172	224	94	0	1	1	
0.03642	672	224	171	225	94	0	1	1	
0.03643	672	224	171	225	94	0	1	1	
0.03644	672	224	171	225	94	0	1	1	
0.03645	671	225	170	226	94	0	1	1	
0.03646	671	226	170	227	94	0	2	1	
0.03647	671	226	170	227	94	0	2	1	
0.03648	671	226	170	227	94	0	2	1	
0.03649	671	226	170	227	94	0	2	1	
0.0365	671	225	170	226	94	0	1	1	
0.03651	671	227	170	228	94	0	3	1	
0.03652	671	225	170	226	94	0	1	1	
0.03653	671	226	170	227	94	0	2	1	
0.03654	671	224	170	225	94	0	0	1	
0.03655	671	225	170	226	94	0	1	1	
0.03656	671	225	170	226	94	0	1	1	
0.03657	671	226	170	227	94	0	2	1	
0.03658	671	225	170	226	94	0	1	1	
0.03659	671	226	169	228	94	0	1	2	
0.0366	671	226	170	227	94	0	2	1	
0.03661	671	227	170	228	94	0	3	1	
0.03662	671	226	170	227	94	0	2	1	
0.03663	671	225	170	226	94	0	1	1	
0.03664	671	224	170	225	94	0	0	1	
0.03665	671	225	170	226	94	0	1	1	
0.03666	671	226	170	227	94	0	2	1	
0.03667	671	226	170	227	94	0	2	1	
0.03668	672	225	171	226	94	0	2	1	
0.03669	672	223	171	224	93	0	1	1	
0.0367	672	223	171	224	93	0	1	1	
0.03671	671	224	171	224	93	0	2	0	
0.03672	671	223	171	223	93	0	1	0	
0.03673	670	224	170	224	93	0	1	0	
0.03674	670	225	170	225	93	0	2	0	
0.03675	669	224	169	224	93	0	0	0	
0.03676	669	225	169	225	93	0	1	0	
0.03677	669	224	169	224	93	0	0	0	
0.03678	670	225	169	226	93	0	1	1	
0.03679	670	225	169	226	93	0	1	1	
0.0368	670	224	169	225	93	0	0	1	
0.03681	670	224	169	225	93	0	0	1	
0.03682	670	224	169	225	93	0	0	1	
0.03683	670	224	169	225	93	0	0	1	
0.03684	670	225	169	226	93	0	1	1	
0.03685	670	225	169	226	93	0	1	1	
0.03686	670	226	169	227	93	0	2	1	
0.03687	670	225	169	226	93	0	1	1	
0.03688	670	224	169	225	93	0	0	1	
0.03689	671	223	170	224	93	0	0	1	
0.0369	672	223	171	224	93	0	1	1	
0.03691	672	223	171	224	93	0	1	1	
0.03692	672	222	171	223	93	0	0	1	
0.03693	672	223	171	224	93	0	1	1	
0.03694	672	222	171	223	93	0	0	1	
0.03695	672	222	171	223	93	0	0	1	
0.03696	673	222	172	223	93	0	1	1	
0.03697	673	222	172	223	93	0	1	1	
0.03698	673	221	172	222	93	0	0	1	
0.03699	673	221	172	222	93	0	0	1	
0.037	673	221	172	222	93	0	0	1	
0.03701	673	221	172	222	93	0	0	1	
0.03702	673	222	172	223	93	0	1	1	
0.03703	673	222	172	223	93	0	1	1	
0.03704	673	221	172	222	93	0	0	1	
0.03705	673	222	172	223	93	0	1	1	
0.03706	673	222	172	223	93	0	1	1	
0.03707	673	222	172	223	93	0	1	1	
0.03708	672	222	171	223	93	0	0	1	
0.03709	672	223	171	224	93	0	1	1	
0.0371	672	223	171	224	93	0	1	1	
0.03711	672	223	171	224	93	0	1	1	
0.03712	673	222	172	223	93	0	1	1	
0.03713	673	221	172	222	93	0	0	1	
0.03714	675	221	172	224	93	0	0	3	
0.03715	674	222	171	225	93	0	0	3	
0.03716	674	222	171	225	93	0	0	3	
0.03717	674	222	171	225	93	0	0	3	
0.03718	674	224	171	227	93	0	2	3	
0.03719	674	223	172	225	93	0	2	2	
0.0372	675	222	173	224	93	0	2	2	
0.03721	675	220	173	222	93	0	0	2	
0.03722	675	220	173	222	93	0	0	2	
0.03723	675	220	173	222	93	0	0	2	
0.03724	675	220	173	222	93	0	0	2	
0.03725	675	220	173	222	93	0	0	2	
0.03726	675	220	173	222	93	0	0	2	
0.03727	675	221	173	223	93	0	1	2	
0.03728	675	220	173	222	93	0	0	2	
0.03729	675	220	173	222	93	0	0	2	
0.0373	675	221	173	223	93	0	1	2	
0.03731	675	220	173	222	93	0	0	2	
0.03732	675	220	173	222	93	0	0	2	
0.03733	675	222	173	224	93	0	2	2	
0.03734	675	220	173	222	93	0	0	2	
0.03735	675	220	173	222	93	0	0	2	
0.03736	676	219	174	221	93	0	0	2	
0.03737	675	219	174	220	93	0	0	1	
0.03738	675	219	174	220	93	0	0	1	
0.03739	676	219	174	221	93	0	0	2	
0.0374	676	221	174	223	93	0	2	2	
0.03741	676	220	174	222	93	0	1	2	
0.03742	676	221	174	223	93	0	2	2	
0.03743	676	221	174	223	93	0	2	2	
0.03744	676	220	174	222	93	0	1	2	
0.03745	676	221	174	223	93	0	2	2	
0.03746	676	220	174	222	93	0	1	2	
0.03747	676	219	174	221	93	0	0	2	
