TIME(s)	'pip2,ap2'	'ap2,trans'	'ap2,cd4'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.26718	376	99	84	0	0	0	0	0	0	0	5947
0.26719	376	99	84	0	0	0	0	0	0	0	5947
0.2672	376	99	84	0	0	0	0	0	0	0	5947
0.26721	376	99	84	0	0	0	0	0	0	0	5947
0.26722	376	99	84	0	0	0	0	0	0	0	5947
0.26723	374	99	84	0	0	0	0	0	0	0	5947
0.26724	374	99	84	0	0	0	0	0	0	0	5947
0.26725	374	99	84	0	0	0	0	0	0	0	5947
0.26726	374	98	84	0	0	0	0	0	0	0	5947
0.26727	374	98	84	0	0	0	0	0	0	0	5947
0.26728	373	98	84	0	0	0	0	0	0	0	5947
0.26729	373	98	84	0	0	0	0	0	0	0	5947
0.2673	373	98	84	0	0	0	0	0	0	0	5947
0.26731	373	98	84	0	0	0	0	0	0	0	5947
0.26732	372	98	84	0	0	0	0	0	0	0	5947
0.26733	372	98	84	0	0	0	0	0	0	0	5947
0.26734	372	98	84	0	0	0	0	0	0	0	5947
0.26735	373	98	84	0	0	0	0	0	0	0	5948
0.26736	373	98	84	0	0	0	0	0	0	0	5948
0.26737	373	98	84	0	0	0	0	0	0	0	5948
0.26738	374	98	84	0	0	0	0	0	0	0	5949
0.26739	374	97	84	0	0	0	0	0	0	0	5949
0.2674	374	97	84	0	0	0	0	0	0	0	5949
0.26741	374	97	84	0	0	0	0	0	0	0	5949
0.26742	374	97	84	0	0	0	0	0	0	0	5949
0.26743	374	97	84	0	0	0	0	0	0	0	5949
0.26744	374	97	84	0	0	0	0	0	0	0	5949
0.26745	374	96	84	0	0	0	0	0	0	0	5949
0.26746	374	96	84	0	0	0	0	0	0	0	5949
0.26747	373	96	83	0	0	0	0	0	0	0	5949
0.26748	374	97	83	0	0	0	0	0	0	0	5951
0.26749	374	97	83	0	0	0	0	0	0	0	5951
0.2675	374	98	83	0	0	0	0	0	0	0	5952
0.26751	373	98	83	0	0	0	0	0	0	0	5952
0.26752	373	98	84	0	0	0	0	0	0	0	5953
0.26753	373	98	84	0	0	0	0	0	0	0	5953
0.26754	373	98	84	0	0	0	0	0	0	0	5953
0.26755	373	98	84	0	0	0	0	0	0	0	5953
0.26756	373	98	84	0	0	0	0	0	0	0	5953
0.26757	373	98	84	0	0	0	0	0	0	0	5953
0.26758	373	98	84	0	0	0	0	0	0	0	5953
0.26759	373	98	84	0	0	0	0	0	0	0	5953
0.2676	373	98	84	0	0	0	0	0	0	0	5953
0.26761	374	98	84	0	0	0	0	0	0	0	5954
0.26762	374	98	84	0	0	0	0	0	0	0	5954
0.26763	373	98	84	0	0	0	0	0	0	0	5954
0.26764	373	98	84	0	0	0	0	0	0	0	5954
0.26765	373	98	84	0	0	0	0	0	0	0	5954
0.26766	374	98	84	0	0	0	0	0	0	0	5955
0.26767	374	98	84	0	0	0	0	0	0	0	5955
0.26768	374	97	84	0	0	0	0	0	0	0	5955
0.26769	374	97	84	0	0	0	0	0	0	0	5955
0.2677	374	98	84	0	0	0	0	0	0	0	5956
0.26771	374	98	84	0	0	0	0	0	0	0	5956
0.26772	374	98	84	0	0	0	0	0	0	0	5956
0.26773	375	98	84	0	0	0	0	0	0	0	5957
0.26774	375	98	84	0	0	0	0	0	0	0	5957
0.26775	375	98	84	0	0	0	0	0	0	0	5957
0.26776	375	98	84	0	0	0	0	0	0	0	5957
0.26777	375	98	84	0	0	0	0	0	0	0	5957
0.26778	376	97	83	0	0	0	0	0	0	0	5958
0.26779	375	97	83	0	0	0	0	0	0	0	5958
0.2678	375	97	83	0	0	0	0	0	0	0	5958
0.26781	375	97	83	0	0	0	0	0	0	0	5958
0.26782	375	97	83	0	0	0	0	0	0	0	5958
0.26783	375	97	83	0	0	0	0	0	0	0	5958
0.26784	375	97	83	0	0	0	0	0	0	0	5958
0.26785	375	97	83	0	0	0	0	0	0	0	5958
0.26786	375	97	83	0	0	0	0	0	0	0	5958
0.26787	375	97	83	0	0	0	0	0	0	0	5958
0.26788	375	97	83	0	0	0	0	0	0	0	5958
0.26789	375	97	83	0	0	0	0	0	0	0	5958
0.2679	374	97	83	0	0	0	0	0	0	0	5958
0.26791	374	98	83	0	0	0	0	0	0	0	5959
0.26792	374	98	83	0	0	0	0	0	0	0	5959
0.26793	374	98	83	0	0	0	0	0	0	0	5959
0.26794	374	98	83	0	0	0	0	0	0	0	5959
0.26795	374	98	83	0	0	0	0	0	0	0	5959
0.26796	374	98	83	0	0	0	0	0	0	0	5959
0.26797	374	98	83	0	0	0	0	0	0	0	5959
0.26798	374	98	82	0	0	0	0	0	0	0	5959
0.26799	374	98	82	0	0	0	0	0	0	0	5959
0.268	374	98	82	0	0	0	0	0	0	0	5959
0.26801	374	98	82	0	0	0	0	0	0	0	5959
0.26802	374	98	82	0	0	0	0	0	0	0	5959
0.26803	373	98	81	0	0	0	0	0	0	0	5959
0.26804	373	97	81	0	0	0	0	0	0	0	5959
0.26805	373	97	82	0	0	0	0	0	0	0	5961
0.26806	373	98	82	0	0	0	0	0	0	0	5962
0.26807	373	98	82	0	0	0	0	0	0	0	5962
0.26808	373	98	82	0	0	0	0	0	0	0	5962
0.26809	374	98	82	0	0	0	0	0	0	0	5963
0.2681	374	98	83	0	0	0	0	0	0	0	5964
0.26811	374	98	83	0	0	0	0	0	0	0	5964
0.26812	374	98	83	0	0	0	0	0	0	0	5964
0.26813	374	98	83	0	0	0	0	0	0	0	5964
0.26814	374	98	83	0	0	0	0	0	0	0	5964
0.26815	374	98	83	0	0	0	0	0	0	0	5964
0.26816	374	98	83	0	0	0	0	0	0	0	5964
0.26817	374	98	83	0	0	0	0	0	0	0	5964
0.26818	375	98	83	0	0	0	0	0	0	0	5965
0.26819	374	98	83	0	0	0	0	0	0	0	5965
0.2682	374	98	83	0	0	0	0	0	0	0	5965
0.26821	375	98	83	0	0	0	0	0	0	0	5966
0.26822	375	98	83	0	0	0	0	0	0	0	5966
0.26823	375	97	83	0	0	0	0	0	0	0	5966
0.26824	375	97	83	0	0	0	0	0	0	0	5966
0.26825	374	97	83	0	0	0	0	0	0	0	5966
0.26826	375	97	83	0	0	0	0	0	0	0	5967
0.26827	375	97	83	0	0	0	0	0	0	0	5967
0.26828	375	97	82	0	0	0	0	0	0	0	5967
0.26829	375	97	82	0	0	0	0	0	0	0	5968
0.2683	375	97	82	0	0	0	0	0	0	0	5968
0.26831	375	97	82	0	0	0	0	0	0	0	5968
0.26832	375	97	82	0	0	0	0	0	0	0	5968
0.26833	374	97	82	0	0	0	0	0	0	0	5968
0.26834	374	97	82	0	0	0	0	0	0	0	5968
0.26835	374	97	82	0	0	0	0	0	0	0	5968
0.26836	374	97	82	0	0	0	0	0	0	0	5968
0.26837	374	97	82	0	0	0	0	0	0	0	5968
0.26838	374	98	82	0	0	0	0	0	0	0	5969
0.26839	374	98	82	0	0	0	0	0	0	0	5969
0.2684	374	98	82	0	0	0	0	0	0	0	5969
0.26841	374	98	82	0	0	0	0	0	0	0	5969
0.26842	373	98	82	0	0	0	0	0	0	0	5969
0.26843	373	98	82	0	0	0	0	0	0	0	5969
0.26844	372	98	82	0	0	0	0	0	0	0	5969
0.26845	372	98	82	0	0	0	0	0	0	0	5970
0.26846	373	98	82	0	0	0	0	0	0	0	5971
0.26847	373	98	82	0	0	0	0	0	0	0	5971
0.26848	373	98	82	0	0	0	0	0	0	0	5971
0.26849	374	98	82	0	0	0	0	0	0	0	5972
0.2685	373	98	82	0	0	0	0	0	0	0	5972
0.26851	373	98	82	0	0	0	0	0	0	0	5972
0.26852	373	98	82	0	0	0	0	0	0	0	5972
0.26853	372	97	82	0	0	0	0	0	0	0	5972
0.26854	372	97	82	0	0	0	0	0	0	0	5972
0.26855	372	97	82	0	0	0	0	0	0	0	5972
0.26856	372	97	82	0	0	0	0	0	0	0	5972
0.26857	372	97	82	0	0	0	0	0	0	0	5972
0.26858	372	97	82	0	0	0	0	0	0	0	5972
0.26859	372	97	82	0	0	0	0	0	0	0	5972
0.2686	372	97	82	0	0	0	0	0	0	0	5972
0.26861	372	97	82	0	0	0	0	0	0	0	5972
0.26862	372	97	82	0	0	0	0	0	0	0	5972
0.26863	372	97	82	0	0	0	0	0	0	0	5972
0.26864	372	97	82	0	0	0	0	0	0	0	5972
0.26865	372	97	82	0	0	0	0	0	0	0	5972
0.26866	372	97	82	0	0	0	0	0	0	0	5972
0.26867	373	97	82	0	0	0	0	0	0	0	5973
0.26868	373	97	82	0	0	0	0	0	0	0	5973
0.26869	373	97	82	0	0	0	0	0	0	0	5973
0.2687	372	97	82	0	0	0	0	0	0	0	5973
0.26871	373	97	82	0	0	0	0	0	0	0	5974
0.26872	373	97	82	0	0	0	0	0	0	0	5974
0.26873	373	97	82	0	0	0	0	0	0	0	5974
0.26874	373	97	82	0	0	0	0	0	0	0	5974
0.26875	374	97	82	0	0	0	0	0	0	0	5975
0.26876	374	97	82	0	0	0	0	0	0	0	5975
0.26877	374	97	82	0	0	0	0	0	0	0	5975
0.26878	374	97	82	0	0	0	0	0	0	0	5975
0.26879	374	97	83	0	0	0	0	0	0	0	5976
0.2688	374	97	83	0	0	0	0	0	0	0	5976
0.26881	374	97	83	0	0	0	0	0	0	0	5976
0.26882	374	97	83	0	0	0	0	0	0	0	5976
0.26883	374	97	83	0	0	0	0	0	0	0	5976
0.26884	374	97	83	0	0	0	0	0	0	0	5976
0.26885	374	97	83	0	0	0	0	0	0	0	5976
0.26886	374	97	83	0	0	0	0	0	0	0	5976
0.26887	374	97	83	0	0	0	0	0	0	0	5976
0.26888	374	97	83	0	0	0	0	0	0	0	5976
0.26889	374	97	83	0	0	0	0	0	0	0	5976
0.2689	374	97	84	0	0	0	0	0	0	0	5977
0.26891	374	97	84	0	0	0	0	0	0	0	5977
0.26892	374	96	84	0	0	0	0	0	0	0	5977
0.26893	374	96	84	0	0	0	0	0	0	0	5977
0.26894	374	96	84	0	0	0	0	0	0	0	5977
0.26895	374	96	84	0	0	0	0	0	0	0	5977
0.26896	374	96	83	0	0	0	0	0	0	0	5977
0.26897	374	96	83	0	0	0	0	0	0	0	5977
0.26898	374	96	83	0	0	0	0	0	0	0	5977
0.26899	374	96	83	0	0	0	0	0	0	0	5977
0.269	374	95	83	0	0	0	0	0	0	0	5977
0.26901	373	95	83	0	0	0	0	0	0	0	5977
0.26902	373	95	83	0	0	0	0	0	0	0	5977
0.26903	373	95	83	0	0	0	0	0	0	0	5977
0.26904	373	95	82	0	0	0	0	0	0	0	5977
0.26905	373	95	82	0	0	0	0	0	0	0	5977
0.26906	373	95	82	0	0	0	0	0	0	0	5977
0.26907	373	95	83	0	0	0	0	0	0	0	5978
0.26908	373	95	83	0	0	0	0	0	0	0	5978
0.26909	373	94	83	0	0	0	0	0	0	0	5978
0.2691	373	94	83	0	0	0	0	0	0	0	5978
0.26911	373	94	83	0	0	0	0	0	0	0	5978
0.26912	373	94	83	0	0	0	0	0	0	0	5978
0.26913	373	94	83	0	0	0	0	0	0	0	5978
0.26914	373	94	83	0	0	0	0	0	0	0	5978
0.26915	373	95	83	0	0	0	0	0	0	0	5979
0.26916	373	95	83	0	0	0	0	0	0	0	5979
0.26917	374	96	83	0	0	0	0	0	0	0	5981
0.26918	374	96	83	0	0	0	0	0	0	0	5981
0.26919	374	96	83	0	0	0	0	0	0	0	5981
0.2692	374	96	83	0	0	0	0	0	0	0	5981
0.26921	374	96	83	0	0	0	0	0	0	0	5981
0.26922	374	96	83	0	0	0	0	0	0	0	5981
0.26923	374	96	83	0	0	0	0	0	0	0	5981
0.26924	374	96	83	0	0	0	0	0	0	0	5981
0.26925	374	96	83	0	0	0	0	0	0	0	5981
0.26926	374	96	82	0	0	0	0	0	0	0	5981
0.26927	374	96	82	0	0	0	0	0	0	0	5981
0.26928	373	96	82	0	0	0	0	0	0	0	5981
0.26929	372	97	82	0	0	0	0	0	0	0	5982
0.2693	372	98	82	0	0	0	0	0	0	0	5983
0.26931	372	98	82	0	0	0	0	0	0	0	5983
0.26932	372	98	82	0	0	0	0	0	0	0	5984
0.26933	372	98	82	0	0	0	0	0	0	0	5984
0.26934	374	98	82	0	0	0	0	0	0	0	5986
0.26935	374	98	82	0	0	0	0	0	0	0	5986
0.26936	374	98	82	0	0	0	0	0	0	0	5986
0.26937	374	98	82	0	0	0	0	0	0	0	5986
0.26938	375	98	82	0	0	0	0	0	0	0	5987
0.26939	375	98	82	0	0	0	0	0	0	0	5987
0.2694	375	98	82	0	0	0	0	0	0	0	5987
0.26941	375	99	82	0	0	0	0	0	0	0	5988
0.26942	374	99	82	0	0	0	0	0	0	0	5988
0.26943	374	99	82	0	0	0	0	0	0	0	5988
0.26944	373	99	82	0	0	0	0	0	0	0	5988
0.26945	373	99	81	0	0	0	0	0	0	0	5988
0.26946	373	99	81	0	0	0	0	0	0	0	5988
0.26947	372	99	81	0	0	0	0	0	0	0	5988
0.26948	372	99	81	0	0	0	0	0	0	0	5988
0.26949	372	99	81	0	0	0	0	0	0	0	5988
0.2695	372	100	81	0	0	0	0	0	0	0	5989
0.26951	372	100	81	0	0	0	0	0	0	0	5989
0.26952	372	100	81	0	0	0	0	0	0	0	5989
0.26953	372	100	81	0	0	0	0	0	0	0	5989
0.26954	372	100	81	0	0	0	0	0	0	0	5989
0.26955	372	100	82	0	0	0	0	0	0	0	5990
0.26956	372	100	82	0	0	0	0	0	0	0	5990
0.26957	373	100	82	0	0	0	0	0	0	0	5991
0.26958	373	100	82	0	0	0	0	0	0	0	5991
0.26959	373	100	82	0	0	0	0	0	0	0	5991
0.2696	373	100	82	0	0	0	0	0	0	0	5991
0.26961	374	100	82	0	0	0	0	0	0	0	5992
0.26962	374	100	82	0	0	0	0	0	0	0	5992
0.26963	374	100	82	0	0	0	0	0	0	0	5992
0.26964	374	100	82	0	0	0	0	0	0	0	5992
0.26965	374	100	82	0	0	0	0	0	0	0	5992
0.26966	374	100	82	0	0	0	0	0	0	0	5992
0.26967	374	100	82	0	0	0	0	0	0	0	5992
0.26968	374	100	82	0	0	0	0	0	0	0	5992
0.26969	374	100	82	0	0	0	0	0	0	0	5992
0.2697	374	100	82	0	0	0	0	0	0	0	5992
0.26971	374	100	82	0	0	0	0	0	0	0	5992
0.26972	375	100	82	0	0	0	0	0	0	0	5993
0.26973	375	100	81	0	0	0	0	0	0	0	5993
0.26974	374	100	81	0	0	0	0	0	0	0	5993
0.26975	374	99	81	0	0	0	0	0	0	0	5993
0.26976	374	99	81	0	0	0	0	0	0	0	5993
0.26977	374	99	81	0	0	0	0	0	0	0	5993
0.26978	374	99	81	0	0	0	0	0	0	0	5993
0.26979	374	99	81	0	0	0	0	0	0	0	5993
0.2698	374	99	81	0	0	0	0	0	0	0	5993
0.26981	374	99	81	0	0	0	0	0	0	0	5993
0.26982	374	99	81	0	0	0	0	0	0	0	5993
0.26983	374	99	81	0	0	0	0	0	0	0	5993
0.26984	374	99	82	0	0	0	0	0	0	0	5994
0.26985	374	99	82	0	0	0	0	0	0	0	5995
0.26986	375	99	82	0	0	0	0	0	0	0	5996
0.26987	376	99	82	0	0	0	0	0	0	0	5997
0.26988	376	99	82	0	0	0	0	0	0	0	5997
0.26989	376	99	82	0	0	0	0	0	0	0	5997
0.2699	376	99	82	0	0	0	0	0	0	0	5997
0.26991	376	99	82	0	0	0	0	0	0	0	5997
0.26992	376	99	82	0	0	0	0	0	0	0	5997
0.26993	376	99	82	0	0	0	0	0	0	0	5997
0.26994	376	99	82	0	0	0	0	0	0	0	5997
0.26995	376	99	82	0	0	0	0	0	0	0	5997
0.26996	376	99	82	0	0	0	0	0	0	0	5997
0.26997	375	99	82	0	0	0	0	0	0	0	5997
0.26998	375	99	82	0	0	0	0	0	0	0	5997
0.26999	375	99	82	0	0	0	0	0	0	0	5997
0.27	375	99	82	0	0	0	0	0	0	0	5997
0.27001	375	99	82	0	0	0	0	0	0	0	5997
0.27002	375	100	82	0	0	0	0	0	0	0	5998
0.27003	375	100	82	0	0	0	0	0	0	0	5998
0.27004	373	100	82	0	0	0	0	0	0	0	5998
0.27005	373	100	82	0	0	0	0	0	0	0	5998
0.27006	373	100	82	0	0	0	0	0	0	0	5998
0.27007	373	100	82	0	0	0	0	0	0	0	5998
0.27008	373	100	82	0	0	0	0	0	0	0	5998
0.27009	374	100	82	0	0	0	0	0	0	0	5999
0.2701	374	100	82	0	0	0	0	0	0	0	5999
0.27011	374	100	81	0	0	0	0	0	0	0	5999
0.27012	373	100	81	0	0	0	0	0	0	0	5999
0.27013	374	100	81	0	0	0	0	0	0	0	6000
0.27014	374	100	81	0	0	0	0	0	0	0	6000
0.27015	374	100	81	0	0	0	0	0	0	0	6000
0.27016	374	100	81	0	0	0	0	0	0	0	6000
0.27017	375	100	81	0	0	0	0	0	0	0	6001
0.27018	375	100	81	0	0	0	0	0	0	0	6001
0.27019	376	100	81	0	0	0	0	0	0	0	6002
0.2702	376	100	81	0	0	0	0	0	0	0	6002
0.27021	376	100	81	0	0	0	0	0	0	0	6002
0.27022	375	100	81	0	0	0	0	0	0	0	6002
0.27023	375	100	81	0	0	0	0	0	0	0	6002
0.27024	377	100	81	0	0	0	0	0	0	0	6004
0.27025	377	100	81	0	0	0	0	0	0	0	6004
0.27026	377	100	81	0	0	0	0	0	0	0	6004
0.27027	377	100	81	0	0	0	0	0	0	0	6004
0.27028	376	100	81	0	0	0	0	0	0	0	6004
0.27029	376	100	81	0	0	0	0	0	0	0	6004
0.2703	376	100	81	0	0	0	0	0	0	0	6004
0.27031	376	100	81	0	0	0	0	0	0	0	6004
0.27032	376	100	81	0	0	0	0	0	0	0	6004
0.27033	376	100	81	0	0	0	0	0	0	0	6004
0.27034	376	100	81	0	0	0	0	0	0	0	6004
0.27035	375	99	80	0	0	0	0	0	0	0	6004
0.27036	375	99	80	0	0	0	0	0	0	0	6004
0.27037	375	99	80	0	0	0	0	0	0	0	6004
0.27038	375	99	80	0	0	0	0	0	0	0	6004
0.27039	375	99	80	0	0	0	0	0	0	0	6004
0.2704	375	99	80	0	0	0	0	0	0	0	6004
0.27041	375	99	80	0	0	0	0	0	0	0	6004
0.27042	376	99	80	0	0	0	0	0	0	0	6005
0.27043	376	99	80	0	0	0	0	0	0	0	6005
0.27044	376	99	81	0	0	0	0	0	0	0	6006
0.27045	375	99	81	0	0	0	0	0	0	0	6006
0.27046	374	99	81	0	0	0	0	0	0	0	6006
0.27047	374	99	81	0	0	0	0	0	0	0	6006
0.27048	374	99	82	0	0	0	0	0	0	0	6007
0.27049	374	99	82	0	0	0	0	0	0	0	6007
0.2705	374	99	82	0	0	0	0	0	0	0	6007
0.27051	374	99	82	0	0	0	0	0	0	0	6007
0.27052	374	99	82	0	0	0	0	0	0	0	6007
0.27053	374	99	82	0	0	0	0	0	0	0	6007
0.27054	374	99	82	0	0	0	0	0	0	0	6007
0.27055	374	99	82	0	0	0	0	0	0	0	6007
0.27056	374	99	83	0	0	0	0	0	0	0	6008
0.27057	374	99	83	0	0	0	0	0	0	0	6008
0.27058	374	97	83	0	0	0	0	0	0	0	6008
0.27059	374	98	83	0	0	0	0	0	0	0	6009
0.2706	374	98	83	0	0	0	0	0	0	0	6009
0.27061	374	98	83	0	0	0	0	0	0	0	6009
0.27062	374	98	83	0	0	0	0	0	0	0	6009
0.27063	374	98	83	0	0	0	0	0	0	0	6009
0.27064	374	98	83	0	0	0	0	0	0	0	6009
0.27065	372	98	83	0	0	0	0	0	0	0	6009
0.27066	372	98	83	0	0	0	0	0	0	0	6009
0.27067	372	98	83	0	0	0	0	0	0	0	6009
0.27068	372	98	83	0	0	0	0	0	0	0	6009
0.27069	372	98	83	0	0	0	0	0	0	0	6009
0.2707	372	98	83	0	0	0	0	0	0	0	6009
0.27071	373	98	83	0	0	0	0	0	0	0	6010
0.27072	373	98	82	0	0	0	0	0	0	0	6010
0.27073	373	98	82	0	0	0	0	0	0	0	6010
0.27074	373	98	82	0	0	0	0	0	0	0	6010
0.27075	373	99	82	0	0	0	0	0	0	0	6011
0.27076	373	99	82	0	0	0	0	0	0	0	6011
0.27077	373	99	82	0	0	0	0	0	0	0	6011
0.27078	373	99	82	0	0	0	0	0	0	0	6011
0.27079	373	99	82	0	0	0	0	0	0	0	6011
0.2708	373	99	82	0	0	0	0	0	0	0	6011
0.27081	374	99	82	0	0	0	0	0	0	0	6012
0.27082	374	99	82	0	0	0	0	0	0	0	6012
0.27083	374	99	82	0	0	0	0	0	0	0	6012
0.27084	375	100	81	0	0	0	0	0	0	0	6014
0.27085	376	99	81	0	0	0	0	0	0	0	6015
0.27086	377	99	81	0	0	0	0	0	0	0	6016
0.27087	377	99	81	0	0	0	0	0	0	0	6016
0.27088	377	99	81	0	0	0	0	0	0	0	6016
0.27089	377	99	81	0	0	0	0	0	0	0	6016
0.2709	377	99	81	0	0	0	0	0	0	0	6016
0.27091	377	99	81	0	0	0	0	0	0	0	6016
0.27092	377	98	81	0	0	0	0	0	0	0	6016
0.27093	377	98	81	0	0	0	0	0	0	0	6016
0.27094	377	98	82	0	0	0	0	0	0	0	6017
0.27095	377	98	82	0	0	0	0	0	0	0	6017
0.27096	377	97	82	0	0	0	0	0	0	0	6017
0.27097	377	97	82	0	0	0	0	0	0	0	6017
0.27098	377	97	82	0	0	0	0	0	0	0	6017
0.27099	376	97	82	0	0	0	0	0	0	0	6017
0.271	376	97	82	0	0	0	0	0	0	0	6017
0.27101	376	97	82	0	0	0	0	0	0	0	6017
0.27102	376	98	82	0	0	0	0	0	0	0	6018
0.27103	376	98	82	0	0	0	0	0	0	0	6018
0.27104	376	98	82	0	0	0	0	0	0	0	6018
0.27105	376	98	82	0	0	0	0	0	0	0	6018
0.27106	376	98	82	0	0	0	0	0	0	0	6018
0.27107	376	98	82	0	0	0	0	0	0	0	6018
0.27108	376	98	82	0	0	0	0	0	0	0	6018
0.27109	376	98	82	0	0	0	0	0	0	0	6018
0.2711	376	98	82	0	0	0	0	0	0	0	6018
0.27111	376	98	82	0	0	0	0	0	0	0	6018
0.27112	376	98	82	0	0	0	0	0	0	0	6018
0.27113	376	98	82	0	0	0	0	0	0	0	6018
0.27114	376	98	82	0	0	0	0	0	0	0	6018
0.27115	376	98	82	0	0	0	0	0	0	0	6018
0.27116	376	98	82	0	0	0	0	0	0	0	6018
0.27117	376	98	82	0	0	0	0	0	0	0	6018
0.27118	376	98	82	0	0	0	0	0	0	0	6018
0.27119	376	98	82	0	0	0	0	0	0	0	6018
0.2712	377	98	82	0	0	0	0	0	0	0	6019
0.27121	377	98	82	0	0	0	0	0	0	0	6019
0.27122	377	98	82	0	0	0	0	0	0	0	6019
0.27123	377	98	82	0	0	0	0	0	0	0	6019
0.27124	377	98	82	0	0	0	0	0	0	0	6019
0.27125	377	98	82	0	0	0	0	0	0	0	6019
0.27126	377	98	82	0	0	0	0	0	0	0	6019
0.27127	377	98	82	0	0	0	0	0	0	0	6019
0.27128	377	98	82	0	0	0	0	0	0	0	6019
0.27129	377	97	82	0	0	0	0	0	0	0	6019
0.2713	377	97	82	0	0	0	0	0	0	0	6019
0.27131	377	98	82	0	0	0	0	0	0	0	6020
0.27132	377	98	82	0	0	0	0	0	0	0	6020
0.27133	377	98	82	0	0	0	0	0	0	0	6020
0.27134	376	98	82	0	0	0	0	0	0	0	6020
0.27135	375	98	82	0	0	0	0	0	0	0	6020
0.27136	375	98	82	0	0	0	0	0	0	0	6020
0.27137	375	98	82	0	0	0	0	0	0	0	6020
0.27138	376	98	82	0	0	0	0	0	0	0	6021
0.27139	377	98	82	0	0	0	0	0	0	0	6022
0.2714	377	98	82	0	0	0	0	0	0	0	6022
0.27141	377	98	82	0	0	0	0	0	0	0	6022
0.27142	377	97	82	0	0	0	0	0	0	0	6022
0.27143	377	97	82	0	0	0	0	0	0	0	6022
0.27144	377	97	82	0	0	0	0	0	0	0	6022
0.27145	375	97	82	0	0	0	0	0	0	0	6022
0.27146	375	97	82	0	0	0	0	0	0	0	6022
0.27147	375	97	82	0	0	0	0	0	0	0	6022
0.27148	375	97	82	0	0	0	0	0	0	0	6022
0.27149	375	97	82	0	0	0	0	0	0	0	6022
0.2715	375	97	82	0	0	0	0	0	0	0	6022
0.27151	375	97	82	0	0	0	0	0	0	0	6023
0.27152	375	97	82	0	0	0	0	0	0	0	6023
0.27153	375	97	82	0	0	0	0	0	0	0	6023
0.27154	375	97	82	0	0	0	0	0	0	0	6023
0.27155	375	97	82	0	0	0	0	0	0	0	6023
0.27156	375	97	82	0	0	0	0	0	0	0	6023
0.27157	375	97	82	0	0	0	0	0	0	0	6023
0.27158	374	97	82	0	0	0	0	0	0	0	6023
0.27159	373	97	82	0	0	0	0	0	0	0	6023
0.2716	373	97	82	0	0	0	0	0	0	0	6023
0.27161	373	97	82	0	0	0	0	0	0	0	6023
0.27162	374	97	82	0	0	0	0	0	0	0	6024
0.27163	374	97	82	0	0	0	0	0	0	0	6024
0.27164	374	97	83	0	0	0	0	0	0	0	6025
0.27165	374	97	83	0	0	0	0	0	0	0	6025
0.27166	374	97	83	0	0	0	0	0	0	0	6025
0.27167	374	97	83	0	0	0	0	0	0	0	6025
0.27168	374	98	83	0	0	0	0	0	0	0	6026
0.27169	374	98	83	0	0	0	0	0	0	0	6026
0.2717	374	98	83	0	0	0	0	0	0	0	6026
0.27171	373	98	83	0	0	0	0	0	0	0	6026
0.27172	373	98	83	0	0	0	0	0	0	0	6026
0.27173	374	98	83	0	0	0	0	0	0	0	6027
0.27174	375	98	83	0	0	0	0	0	0	0	6028
0.27175	375	98	83	0	0	0	0	0	0	0	6028
0.27176	375	98	83	0	0	0	0	0	0	0	6028
0.27177	375	98	83	0	0	0	0	0	0	0	6028
0.27178	375	98	83	0	0	0	0	0	0	0	6029
0.27179	375	98	83	0	0	0	0	0	0	0	6029
0.2718	376	98	83	0	0	0	0	0	0	0	6030
0.27181	376	98	83	0	0	0	0	0	0	0	6030
0.27182	376	98	83	0	0	0	0	0	0	0	6030
0.27183	376	98	83	0	0	0	0	0	0	0	6030
0.27184	376	98	83	0	0	0	0	0	0	0	6030
0.27185	376	98	84	0	0	0	0	0	0	0	6031
0.27186	376	98	84	0	0	0	0	0	0	0	6031
0.27187	376	98	84	0	0	0	0	0	0	0	6031
0.27188	377	98	84	0	0	0	0	0	0	0	6032
0.27189	377	97	84	0	0	0	0	0	0	0	6032
0.2719	377	97	84	0	0	0	0	0	0	0	6032
0.27191	378	96	82	0	0	0	0	0	0	0	6033
0.27192	378	96	82	0	0	0	0	0	0	0	6033
0.27193	378	96	82	0	0	0	0	0	0	0	6033
0.27194	378	96	82	0	0	0	0	0	0	0	6033
0.27195	378	96	82	0	0	0	0	0	0	0	6033
0.27196	377	96	82	0	0	0	0	0	0	0	6033
0.27197	377	96	83	0	0	0	0	0	0	0	6034
0.27198	378	96	83	0	0	0	0	0	0	0	6035
0.27199	378	96	83	0	0	0	0	0	0	0	6035
0.272	378	97	83	0	0	0	0	0	0	0	6036
0.27201	378	98	83	0	0	0	0	0	0	0	6037
0.27202	378	98	83	0	0	0	0	0	0	0	6037
0.27203	377	98	83	0	0	0	0	0	0	0	6037
0.27204	377	98	83	0	0	0	0	0	0	0	6037
0.27205	377	98	83	0	0	0	0	0	0	0	6037
0.27206	377	98	82	0	0	0	0	0	0	0	6037
0.27207	377	97	82	0	0	0	0	0	0	0	6037
0.27208	377	97	82	0	0	0	0	0	0	0	6037
0.27209	377	97	82	0	0	0	0	0	0	0	6037
0.2721	377	97	82	0	0	0	0	0	0	0	6037
0.27211	377	97	82	0	0	0	0	0	0	0	6037
0.27212	377	97	83	0	0	0	0	0	0	0	6038
0.27213	377	97	83	0	0	0	0	0	0	0	6038
