Time (s),pip2(ap2),ap2(a),ap2(b),ap2(c),trans(ap2),cd4(ap2),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1),ap2(c!1).cd4(ap2!1)
0.06334,605,404,105,419,4,19,395,96,81
0.06335,605,404,105,418,4,18,395,96,82
0.06336,605,403,105,418,3,18,395,97,82
0.06337,605,403,105,418,3,18,395,97,82
0.06338,605,403,105,417,3,17,395,97,83
0.06339,605,403,105,417,3,17,395,97,83
0.0634,605,403,105,417,3,17,395,97,83
0.06341,604,403,104,417,3,17,396,97,83
0.06342,605,403,105,417,3,17,395,97,83
0.06343,605,403,105,417,3,17,395,97,83
0.06344,605,403,105,417,3,17,395,97,83
0.06345,604,403,104,417,3,17,396,97,83
0.06346,604,403,104,417,3,17,396,97,83
0.06347,604,403,104,417,3,17,396,97,83
0.06348,604,403,104,417,3,17,396,97,83
0.06349,604,403,104,416,3,16,396,97,84
0.0635,604,403,104,416,3,16,396,97,84
0.06351,604,403,104,415,3,15,396,97,85
0.06352,604,403,104,415,3,15,396,97,85
0.06353,604,403,104,415,3,15,396,97,85
0.06354,605,403,105,415,3,15,395,97,85
0.06355,604,403,104,415,3,15,396,97,85
0.06356,605,403,105,415,3,15,395,97,85
0.06357,605,403,105,414,3,14,395,97,86
0.06358,605,403,105,414,3,14,395,97,86
0.06359,605,403,105,415,3,15,395,97,85
0.0636,605,403,105,415,3,15,395,97,85
0.06361,605,403,105,415,3,15,395,97,85
0.06362,605,403,105,415,3,15,395,97,85
0.06363,605,403,105,416,3,16,395,97,84
0.06364,605,403,105,416,3,16,395,97,84
0.06365,605,403,105,416,3,16,395,97,84
0.06366,606,403,106,416,3,16,394,97,84
0.06367,606,403,106,416,3,16,394,97,84
0.06368,606,403,106,416,3,16,394,97,84
0.06369,606,403,106,416,3,16,394,97,84
0.0637,606,403,106,416,3,16,394,97,84
0.06371,606,403,106,416,3,16,394,97,84
0.06372,606,403,106,416,3,16,394,97,84
0.06373,606,404,106,416,4,16,394,96,84
0.06374,606,404,106,416,4,16,394,96,84
0.06375,607,404,107,416,4,16,393,96,84
0.06376,607,404,107,416,4,16,393,96,84
0.06377,608,404,108,416,4,16,392,96,84
0.06378,608,404,108,416,4,16,392,96,84
0.06379,608,404,108,416,4,16,392,96,84
0.0638,608,404,108,416,4,16,392,96,84
0.06381,608,404,108,416,4,16,392,96,84
0.06382,608,404,108,416,4,16,392,96,84
0.06383,608,404,108,416,4,16,392,96,84
0.06384,608,404,108,416,4,16,392,96,84
0.06385,608,404,108,416,4,16,392,96,84
0.06386,608,404,108,416,4,16,392,96,84
0.06387,608,404,108,416,4,16,392,96,84
0.06388,609,404,109,416,4,16,391,96,84
0.06389,609,404,109,416,4,16,391,96,84
0.0639,609,404,109,417,4,17,391,96,83
0.06391,608,404,108,416,4,16,392,96,84
0.06392,610,404,110,416,4,16,390,96,84
0.06393,611,404,111,416,4,16,389,96,84
0.06394,611,405,111,416,5,16,389,95,84
0.06395,611,405,111,416,5,16,389,95,84
0.06396,611,405,111,416,5,16,389,95,84
0.06397,610,405,110,416,5,16,390,95,84
0.06398,610,405,110,416,5,16,390,95,84
0.06399,610,405,110,416,5,16,390,95,84
0.064,610,405,110,416,5,16,390,95,84
0.06401,610,405,110,417,5,17,390,95,83
0.06402,610,405,110,417,5,17,390,95,83
0.06403,609,405,109,417,5,17,391,95,83
0.06404,610,405,110,417,5,17,390,95,83
0.06405,610,405,110,417,5,17,390,95,83
0.06406,610,405,110,417,5,17,390,95,83
0.06407,610,405,110,417,5,17,390,95,83
0.06408,610,405,110,418,5,18,390,95,82
0.06409,610,405,110,418,5,18,390,95,82
0.0641,610,405,110,418,5,18,390,95,82
0.06411,609,405,109,418,5,18,391,95,82
0.06412,609,405,109,418,5,18,391,95,82
0.06413,609,405,109,418,5,18,391,95,82
0.06414,609,405,109,418,5,18,391,95,82
0.06415,609,405,109,418,5,18,391,95,82
0.06416,609,405,109,418,5,18,391,95,82
0.06417,609,405,109,418,5,18,391,95,82
0.06418,609,405,109,418,5,18,391,95,82
0.06419,609,405,109,418,5,18,391,95,82
0.0642,608,404,108,419,4,19,392,96,81
0.06421,608,404,108,419,4,19,392,96,81
0.06422,608,404,108,419,4,19,392,96,81
0.06423,607,404,107,419,4,19,393,96,81
0.06424,608,404,108,419,4,19,392,96,81
0.06425,608,403,108,419,3,19,392,97,81
0.06426,608,403,108,419,3,19,392,97,81
0.06427,607,403,107,419,3,19,393,97,81
0.06428,607,403,107,419,3,19,393,97,81
0.06429,607,403,107,419,3,19,393,97,81
0.0643,607,403,107,420,3,20,393,97,80
0.06431,608,403,108,420,3,20,392,97,80
0.06432,608,403,108,420,3,20,392,97,80
0.06433,608,403,108,420,3,20,392,97,80
0.06434,608,403,108,420,3,20,392,97,80
0.06435,608,403,108,419,3,19,392,97,81
0.06436,608,403,108,419,3,19,392,97,81
0.06437,608,403,108,419,3,19,392,97,81
0.06438,608,404,108,419,4,19,392,96,81
0.06439,608,404,108,419,4,19,392,96,81
0.0644,608,404,108,419,4,19,392,96,81
0.06441,607,404,107,419,4,19,393,96,81
0.06442,607,404,107,419,4,19,393,96,81
0.06443,607,404,107,419,4,19,393,96,81
0.06444,607,404,107,419,4,19,393,96,81
0.06445,607,404,107,419,4,19,393,96,81
0.06446,607,404,107,419,4,19,393,96,81
0.06447,607,404,107,419,4,19,393,96,81
0.06448,607,404,107,419,4,19,393,96,81
0.06449,607,404,107,419,4,19,393,96,81
0.0645,607,404,107,419,4,19,393,96,81
0.06451,608,404,108,419,4,19,392,96,81
0.06452,608,404,108,419,4,19,392,96,81
0.06453,608,404,108,419,4,19,392,96,81
0.06454,609,404,109,419,4,19,391,96,81
0.06455,609,404,109,419,4,19,391,96,81
0.06456,609,404,109,418,4,18,391,96,82
0.06457,609,404,109,418,4,18,391,96,82
0.06458,609,404,109,418,4,18,391,96,82
0.06459,609,404,109,418,4,18,391,96,82
0.0646,609,404,109,418,4,18,391,96,82
0.06461,608,404,108,419,4,19,392,96,81
0.06462,608,404,108,419,4,19,392,96,81
0.06463,608,404,108,419,4,19,392,96,81
0.06464,608,404,108,419,4,19,392,96,81
0.06465,608,404,108,419,4,19,392,96,81
0.06466,608,404,108,419,4,19,392,96,81
0.06467,608,404,108,419,4,19,392,96,81
0.06468,608,404,108,419,4,19,392,96,81
0.06469,608,404,108,419,4,19,392,96,81
0.0647,608,404,108,419,4,19,392,96,81
0.06471,608,404,108,419,4,19,392,96,81
0.06472,608,404,108,419,4,19,392,96,81
0.06473,608,404,108,419,4,19,392,96,81
0.06474,608,404,108,419,4,19,392,96,81
0.06475,608,404,108,419,4,19,392,96,81
0.06476,608,404,108,419,4,19,392,96,81
0.06477,608,404,108,419,4,19,392,96,81
0.06478,608,404,108,419,4,19,392,96,81
0.06479,608,404,108,419,4,19,392,96,81
0.0648,608,404,108,419,4,19,392,96,81
0.06481,609,404,109,419,4,19,391,96,81
0.06482,609,403,109,419,3,19,391,97,81
0.06483,609,403,109,418,3,18,391,97,82
0.06484,609,403,109,418,3,18,391,97,82
0.06485,609,403,109,418,3,18,391,97,82
0.06486,610,403,110,418,3,18,390,97,82
0.06487,610,403,110,418,3,18,390,97,82
0.06488,610,403,110,417,3,17,390,97,83
0.06489,610,403,110,417,3,17,390,97,83
0.0649,610,403,110,417,3,17,390,97,83
0.06491,610,403,110,417,3,17,390,97,83
0.06492,610,403,110,417,3,17,390,97,83
0.06493,610,403,110,417,3,17,390,97,83
0.06494,610,403,110,417,3,17,390,97,83
0.06495,610,403,110,417,3,17,390,97,83
0.06496,610,403,110,417,3,17,390,97,83
0.06497,609,403,109,417,3,17,391,97,83
0.06498,609,403,109,417,3,17,391,97,83
0.06499,609,403,109,418,3,18,391,97,82
0.065,609,403,109,418,3,18,391,97,82
0.06501,609,403,109,418,3,18,391,97,82
0.06502,609,403,109,419,3,19,391,97,81
0.06503,609,403,109,419,3,19,391,97,81
0.06504,610,403,110,419,3,19,390,97,81
0.06505,610,403,110,419,3,19,390,97,81
0.06506,610,403,110,419,3,19,390,97,81
0.06507,610,403,110,419,3,19,390,97,81
0.06508,609,403,109,419,3,19,391,97,81
0.06509,609,404,109,419,4,19,391,96,81
0.0651,609,404,109,419,4,19,391,96,81
0.06511,609,404,109,419,4,19,391,96,81
0.06512,609,404,109,419,4,19,391,96,81
0.06513,609,404,109,421,4,21,391,96,79
0.06514,610,404,110,421,4,21,390,96,79
0.06515,610,404,110,421,4,21,390,96,79
0.06516,610,404,110,421,4,21,390,96,79
0.06517,610,404,110,421,4,21,390,96,79
0.06518,610,404,110,421,4,21,390,96,79
0.06519,611,404,111,421,4,21,389,96,79
0.0652,611,404,111,421,4,21,389,96,79
0.06521,611,404,111,421,4,21,389,96,79
0.06522,611,404,111,422,4,22,389,96,78
0.06523,611,404,111,422,4,22,389,96,78
0.06524,611,404,111,422,4,22,389,96,78
0.06525,610,404,110,422,4,22,390,96,78
0.06526,610,404,110,422,4,22,390,96,78
0.06527,610,403,110,422,3,22,390,97,78
0.06528,610,403,110,423,3,23,390,97,77
0.06529,610,403,110,423,3,23,390,97,77
0.0653,610,403,110,423,3,23,390,97,77
0.06531,610,403,110,423,3,23,390,97,77
0.06532,610,403,110,423,3,23,390,97,77
0.06533,611,403,111,423,3,23,389,97,77
0.06534,611,403,111,423,3,23,389,97,77
0.06535,611,403,111,423,3,23,389,97,77
0.06536,610,403,110,424,3,24,390,97,76
0.06537,610,402,110,424,2,24,390,98,76
0.06538,610,402,110,424,2,24,390,98,76
0.06539,609,402,109,424,2,24,391,98,76
0.0654,608,401,108,424,1,24,392,99,76
0.06541,608,401,108,424,1,24,392,99,76
0.06542,609,401,109,424,1,24,391,99,76
0.06543,609,401,109,424,1,24,391,99,76
0.06544,609,401,109,425,1,25,391,99,75
0.06545,609,401,109,425,1,25,391,99,75
0.06546,609,401,109,425,1,25,391,99,75
0.06547,609,401,109,425,1,25,391,99,75
0.06548,609,401,109,425,1,25,391,99,75
0.06549,609,401,109,425,1,25,391,99,75
0.0655,609,401,109,425,1,25,391,99,75
0.06551,610,401,110,425,1,25,390,99,75
0.06552,610,401,110,425,1,25,390,99,75
0.06553,609,401,109,425,1,25,391,99,75
0.06554,609,401,109,425,1,25,391,99,75
0.06555,609,401,109,425,1,25,391,99,75
0.06556,609,401,109,425,1,25,391,99,75
0.06557,609,401,109,425,1,25,391,99,75
0.06558,609,401,109,425,1,25,391,99,75
0.06559,609,401,109,425,1,25,391,99,75
0.0656,609,401,109,425,1,25,391,99,75
0.06561,609,401,109,425,1,25,391,99,75
0.06562,609,401,109,425,1,25,391,99,75
0.06563,608,401,108,425,1,25,392,99,75
0.06564,608,401,108,425,1,25,392,99,75
0.06565,608,401,108,425,1,25,392,99,75
0.06566,608,401,108,425,1,25,392,99,75
0.06567,608,401,108,425,1,25,392,99,75
0.06568,608,401,108,425,1,25,392,99,75
0.06569,608,401,108,425,1,25,392,99,75
0.0657,608,401,108,425,1,25,392,99,75
0.06571,608,401,108,425,1,25,392,99,75
0.06572,609,401,109,425,1,25,391,99,75
0.06573,609,401,109,425,1,25,391,99,75
0.06574,609,401,109,425,1,25,391,99,75
0.06575,609,401,109,425,1,25,391,99,75
0.06576,609,402,109,425,2,25,391,98,75
0.06577,609,402,109,425,2,25,391,98,75
0.06578,609,402,109,425,2,25,391,98,75
0.06579,609,402,109,425,2,25,391,98,75
0.0658,611,402,111,425,2,25,389,98,75
0.06581,611,401,111,425,1,25,389,99,75
0.06582,611,401,111,425,1,25,389,99,75
0.06583,611,401,111,425,1,25,389,99,75
0.06584,611,401,111,426,1,26,389,99,74
0.06585,611,401,111,426,1,26,389,99,74
0.06586,611,401,111,426,1,26,389,99,74
0.06587,611,401,111,426,1,26,389,99,74
0.06588,612,401,112,426,1,26,388,99,74
0.06589,612,401,112,426,1,26,388,99,74
0.0659,611,401,111,426,1,26,389,99,74
0.06591,612,401,112,426,1,26,388,99,74
0.06592,612,401,112,425,1,25,388,99,75
0.06593,612,401,112,425,1,25,388,99,75
0.06594,612,401,112,425,1,25,388,99,75
0.06595,612,401,112,425,1,25,388,99,75
0.06596,612,401,112,423,1,23,388,99,77
0.06597,612,401,112,423,1,23,388,99,77
0.06598,611,401,111,423,1,23,389,99,77
0.06599,612,401,112,425,1,25,388,99,75
0.066,612,401,112,425,1,25,388,99,75
0.06601,612,401,112,425,1,25,388,99,75
0.06602,612,401,112,425,1,25,388,99,75
0.06603,612,401,112,425,1,25,388,99,75
0.06604,611,401,111,424,1,24,389,99,76
0.06605,611,401,111,424,1,24,389,99,76
0.06606,611,401,111,424,1,24,389,99,76
0.06607,611,401,111,424,1,24,389,99,76
0.06608,612,401,112,424,1,24,388,99,76
0.06609,612,401,112,424,1,24,388,99,76
0.0661,612,401,112,424,1,24,388,99,76
0.06611,612,401,112,424,1,24,388,99,76
0.06612,611,401,111,424,1,24,389,99,76
0.06613,611,401,111,424,1,24,389,99,76
0.06614,612,401,112,424,1,24,388,99,76
0.06615,612,401,112,424,1,24,388,99,76
0.06616,611,401,111,424,1,24,389,99,76
0.06617,611,401,111,424,1,24,389,99,76
0.06618,611,401,111,424,1,24,389,99,76
0.06619,611,401,111,424,1,24,389,99,76
0.0662,611,401,111,424,1,24,389,99,76
0.06621,611,401,111,424,1,24,389,99,76
0.06622,611,401,111,424,1,24,389,99,76
0.06623,612,401,112,424,1,24,388,99,76
0.06624,612,401,112,424,1,24,388,99,76
0.06625,611,401,111,424,1,24,389,99,76
0.06626,612,401,112,424,1,24,388,99,76
0.06627,612,401,112,423,1,23,388,99,77
0.06628,612,401,112,423,1,23,388,99,77
0.06629,612,401,112,423,1,23,388,99,77
0.0663,614,402,114,423,2,23,386,98,77
0.06631,614,402,114,423,2,23,386,98,77
0.06632,614,402,114,423,2,23,386,98,77
0.06633,614,402,114,423,2,23,386,98,77
0.06634,614,402,114,423,2,23,386,98,77
0.06635,614,401,114,423,1,23,386,99,77
0.06636,614,401,114,423,1,23,386,99,77
0.06637,614,401,114,422,1,22,386,99,78
0.06638,614,401,114,422,1,22,386,99,78
0.06639,614,401,114,422,1,22,386,99,78
0.0664,614,400,114,422,0,22,386,100,78
0.06641,615,400,115,422,0,22,385,100,78
0.06642,615,401,115,422,1,22,385,99,78
0.06643,615,401,115,422,1,22,385,99,78
0.06644,615,401,115,421,1,21,385,99,79
0.06645,614,401,114,421,1,21,386,99,79
0.06646,614,401,114,421,1,21,386,99,79
0.06647,614,401,114,421,1,21,386,99,79
0.06648,615,401,115,421,1,21,385,99,79
0.06649,615,401,115,421,1,21,385,99,79
0.0665,615,401,115,421,1,21,385,99,79
0.06651,615,401,115,421,1,21,385,99,79
0.06652,615,401,115,421,1,21,385,99,79
0.06653,615,401,115,421,1,21,385,99,79
0.06654,615,401,115,421,1,21,385,99,79
0.06655,615,401,115,421,1,21,385,99,79
0.06656,615,401,115,421,1,21,385,99,79
0.06657,614,401,114,420,1,20,386,99,80
0.06658,614,401,114,420,1,20,386,99,80
0.06659,614,401,114,420,1,20,386,99,80
0.0666,614,401,114,420,1,20,386,99,80
0.06661,614,401,114,420,1,20,386,99,80
0.06662,614,401,114,420,1,20,386,99,80
0.06663,614,401,114,420,1,20,386,99,80
0.06664,614,401,114,420,1,20,386,99,80
0.06665,614,401,114,420,1,20,386,99,80
0.06666,614,401,114,420,1,20,386,99,80
0.06667,614,401,114,420,1,20,386,99,80
0.06668,614,401,114,420,1,20,386,99,80
0.06669,614,401,114,420,1,20,386,99,80
0.0667,614,401,114,420,1,20,386,99,80
0.06671,614,401,114,420,1,20,386,99,80
0.06672,614,400,114,419,0,19,386,100,81
0.06673,614,400,114,419,0,19,386,100,81
0.06674,614,400,114,419,0,19,386,100,81
0.06675,615,400,115,419,0,19,385,100,81
0.06676,615,400,115,420,0,20,385,100,80
0.06677,615,401,115,420,1,20,385,99,80
0.06678,615,401,115,420,1,20,385,99,80
0.06679,615,401,115,420,1,20,385,99,80
0.0668,615,401,115,420,1,20,385,99,80
0.06681,615,401,115,420,1,20,385,99,80
0.06682,615,401,115,420,1,20,385,99,80
0.06683,616,401,116,420,1,20,384,99,80
0.06684,616,401,116,420,1,20,384,99,80
0.06685,616,401,116,420,1,20,384,99,80
0.06686,616,401,116,420,1,20,384,99,80
0.06687,616,401,116,420,1,20,384,99,80
0.06688,616,401,116,420,1,20,384,99,80
0.06689,617,401,117,420,1,20,383,99,80
0.0669,617,401,117,420,1,20,383,99,80
0.06691,617,401,117,420,1,20,383,99,80
0.06692,617,401,117,420,1,20,383,99,80
0.06693,617,401,117,420,1,20,383,99,80
0.06694,617,401,117,420,1,20,383,99,80
0.06695,617,401,117,420,1,20,383,99,80
0.06696,618,401,118,420,1,20,382,99,80
0.06697,618,401,118,420,1,20,382,99,80
0.06698,619,401,119,420,1,20,381,99,80
0.06699,620,401,120,420,1,20,380,99,80
0.067,620,401,120,420,1,20,380,99,80
0.06701,620,401,120,420,1,20,380,99,80
0.06702,620,401,120,420,1,20,380,99,80
0.06703,620,401,120,420,1,20,380,99,80
0.06704,619,401,119,419,1,19,381,99,81
0.06705,618,401,118,419,1,19,382,99,81
0.06706,618,401,118,419,1,19,382,99,81
0.06707,618,401,118,419,1,19,382,99,81
0.06708,617,401,117,419,1,19,383,99,81
0.06709,615,401,115,419,1,19,385,99,81
0.0671,615,401,115,419,1,19,385,99,81
0.06711,615,401,115,419,1,19,385,99,81
0.06712,615,401,115,419,1,19,385,99,81
0.06713,615,401,115,419,1,19,385,99,81
0.06714,615,401,115,419,1,19,385,99,81
0.06715,615,401,115,419,1,19,385,99,81
0.06716,615,401,115,419,1,19,385,99,81
0.06717,615,401,115,419,1,19,385,99,81
0.06718,615,402,115,420,2,20,385,98,80
0.06719,615,402,115,420,2,20,385,98,80
0.0672,614,402,114,420,2,20,386,98,80
0.06721,615,402,115,420,2,20,385,98,80
0.06722,614,402,114,419,2,19,386,98,81
0.06723,614,402,114,419,2,19,386,98,81
0.06724,614,402,114,419,2,19,386,98,81
0.06725,614,402,114,419,2,19,386,98,81
0.06726,614,402,114,419,2,19,386,98,81
0.06727,614,402,114,419,2,19,386,98,81
0.06728,614,402,114,418,2,18,386,98,82
0.06729,614,402,114,419,2,19,386,98,81
0.0673,615,402,115,419,2,19,385,98,81
0.06731,615,402,115,419,2,19,385,98,81
0.06732,615,402,115,419,2,19,385,98,81
0.06733,615,402,115,419,2,19,385,98,81
0.06734,615,402,115,419,2,19,385,98,81
0.06735,615,402,115,417,2,17,385,98,83
0.06736,615,402,115,417,2,17,385,98,83
0.06737,614,402,114,417,2,17,386,98,83
0.06738,614,402,114,417,2,17,386,98,83
0.06739,614,402,114,417,2,17,386,98,83
0.0674,614,402,114,417,2,17,386,98,83
0.06741,614,402,114,417,2,17,386,98,83
0.06742,614,402,114,417,2,17,386,98,83
0.06743,614,402,114,417,2,17,386,98,83
0.06744,614,403,114,417,3,17,386,97,83
0.06745,614,403,114,417,3,17,386,97,83
0.06746,614,402,114,417,2,17,386,98,83
0.06747,614,402,114,417,2,17,386,98,83
0.06748,614,402,114,417,2,17,386,98,83
0.06749,614,402,114,417,2,17,386,98,83
0.0675,614,402,114,417,2,17,386,98,83
0.06751,614,402,114,417,2,17,386,98,83
0.06752,614,402,114,417,2,17,386,98,83
0.06753,614,402,114,417,2,17,386,98,83
0.06754,615,402,115,417,2,17,385,98,83
0.06755,616,402,116,417,2,17,384,98,83
0.06756,616,402,116,417,2,17,384,98,83
0.06757,616,402,116,417,2,17,384,98,83
0.06758,616,402,116,417,2,17,384,98,83
0.06759,617,403,117,417,3,17,383,97,83
0.0676,617,404,117,417,4,17,383,96,83
0.06761,617,404,117,418,4,18,383,96,82
0.06762,617,405,117,418,5,18,383,95,82
0.06763,617,405,117,418,5,18,383,95,82
0.06764,618,405,118,418,5,18,382,95,82
0.06765,618,405,118,418,5,18,382,95,82
0.06766,618,405,118,418,5,18,382,95,82
0.06767,618,405,118,418,5,18,382,95,82
0.06768,619,405,119,418,5,18,381,95,82
0.06769,619,406,119,418,6,18,381,94,82
0.0677,619,407,119,418,7,18,381,93,82
0.06771,619,407,119,418,7,18,381,93,82
0.06772,619,407,119,418,7,18,381,93,82
0.06773,619,407,119,418,7,18,381,93,82
0.06774,619,406,119,418,6,18,381,94,82
0.06775,619,406,119,418,6,18,381,94,82
0.06776,617,406,117,418,6,18,383,94,82
0.06777,617,406,117,418,6,18,383,94,82
0.06778,617,405,117,418,5,18,383,95,82
0.06779,616,405,116,418,5,18,384,95,82
0.0678,616,405,116,418,5,18,384,95,82
0.06781,617,405,117,418,5,18,383,95,82
0.06782,617,405,117,418,5,18,383,95,82
0.06783,617,405,117,418,5,18,383,95,82
0.06784,616,405,116,418,5,18,384,95,82
0.06785,616,405,116,418,5,18,384,95,82
0.06786,616,405,116,418,5,18,384,95,82
0.06787,616,405,116,419,5,19,384,95,81
0.06788,616,405,116,420,5,20,384,95,80
0.06789,616,405,116,420,5,20,384,95,80
0.0679,616,405,116,420,5,20,384,95,80
0.06791,616,405,116,420,5,20,384,95,80
0.06792,616,404,116,420,4,20,384,96,80
0.06793,616,404,116,420,4,20,384,96,80
0.06794,616,403,116,419,3,19,384,97,81
0.06795,616,403,116,419,3,19,384,97,81
0.06796,616,403,116,419,3,19,384,97,81
0.06797,616,403,116,419,3,19,384,97,81
0.06798,616,403,116,419,3,19,384,97,81
0.06799,616,403,116,419,3,19,384,97,81
0.068,616,403,116,419,3,19,384,97,81
0.06801,616,403,116,419,3,19,384,97,81
0.06802,616,403,116,419,3,19,384,97,81
0.06803,616,403,116,419,3,19,384,97,81
0.06804,616,403,116,419,3,19,384,97,81
0.06805,616,403,116,419,3,19,384,97,81
0.06806,615,403,115,419,3,19,385,97,81
0.06807,616,403,116,420,3,20,384,97,80
0.06808,616,404,116,420,4,20,384,96,80
0.06809,616,404,116,420,4,20,384,96,80
0.0681,616,404,116,420,4,20,384,96,80
0.06811,616,404,116,420,4,20,384,96,80
0.06812,616,404,116,420,4,20,384,96,80
0.06813,616,404,116,420,4,20,384,96,80
0.06814,616,404,116,420,4,20,384,96,80
0.06815,616,404,116,420,4,20,384,96,80
0.06816,616,404,116,420,4,20,384,96,80
0.06817,616,404,116,420,4,20,384,96,80
0.06818,616,404,116,420,4,20,384,96,80
0.06819,615,404,115,420,4,20,385,96,80
0.0682,615,404,115,420,4,20,385,96,80
0.06821,615,404,115,420,4,20,385,96,80
0.06822,615,404,115,420,4,20,385,96,80
0.06823,615,404,115,420,4,20,385,96,80
0.06824,615,404,115,420,4,20,385,96,80
0.06825,615,404,115,420,4,20,385,96,80
0.06826,615,404,115,420,4,20,385,96,80
0.06827,614,405,114,420,5,20,386,95,80
0.06828,614,405,114,420,5,20,386,95,80
0.06829,616,405,116,420,5,20,384,95,80
0.0683,616,405,116,420,5,20,384,95,80
0.06831,616,405,116,419,5,19,384,95,81
0.06832,617,405,117,419,5,19,383,95,81
0.06833,617,404,117,419,4,19,383,96,81
0.06834,616,404,116,419,4,19,384,96,81
0.06835,616,404,116,419,4,19,384,96,81
0.06836,615,404,115,419,4,19,385,96,81
0.06837,615,404,115,419,4,19,385,96,81
0.06838,615,404,115,419,4,19,385,96,81
0.06839,615,404,115,419,4,19,385,96,81
0.0684,615,404,115,419,4,19,385,96,81
0.06841,615,404,115,419,4,19,385,96,81
0.06842,615,404,115,419,4,19,385,96,81
0.06843,615,404,115,419,4,19,385,96,81
0.06844,615,404,115,418,4,18,385,96,82
0.06845,614,404,114,418,4,18,386,96,82
0.06846,614,404,114,418,4,18,386,96,82
0.06847,614,404,114,418,4,18,386,96,82
0.06848,614,403,114,418,3,18,386,97,82
0.06849,614,403,114,418,3,18,386,97,82
0.0685,613,403,113,418,3,18,387,97,82
0.06851,613,403,113,418,3,18,387,97,82
0.06852,613,403,113,418,3,18,387,97,82
0.06853,613,403,113,418,3,18,387,97,82
0.06854,612,403,112,418,3,18,388,97,82
0.06855,612,403,112,418,3,18,388,97,82
0.06856,612,403,112,418,3,18,388,97,82
0.06857,612,403,112,418,3,18,388,97,82
0.06858,612,403,112,418,3,18,388,97,82
0.06859,612,403,112,418,3,18,388,97,82
0.0686,612,403,112,418,3,18,388,97,82
0.06861,612,403,112,418,3,18,388,97,82
0.06862,612,403,112,418,3,18,388,97,82
0.06863,613,403,113,418,3,18,387,97,82
0.06864,614,403,114,418,3,18,386,97,82
0.06865,613,403,113,418,3,18,387,97,82
0.06866,613,403,113,418,3,18,387,97,82
0.06867,613,403,113,418,3,18,387,97,82
0.06868,613,403,113,418,3,18,387,97,82
0.06869,614,403,114,418,3,18,386,97,82
0.0687,614,403,114,418,3,18,386,97,82
0.06871,614,403,114,418,3,18,386,97,82
0.06872,614,403,114,418,3,18,386,97,82
0.06873,614,403,114,418,3,18,386,97,82
0.06874,614,403,114,418,3,18,386,97,82
0.06875,613,403,113,418,3,18,387,97,82
0.06876,613,403,113,418,3,18,387,97,82
0.06877,613,403,113,418,3,18,387,97,82
0.06878,613,403,113,419,3,19,387,97,81
0.06879,613,403,113,419,3,19,387,97,81
0.0688,613,403,113,419,3,19,387,97,81
