TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	MONO:cd4	DIMERS W:cd4	
0.45318	642	205	139	208	1	0	24	3	
0.45319	642	205	139	208	1	0	24	3	
0.4532	644	203	141	206	1	0	24	3	
0.45321	644	203	141	206	1	0	24	3	
0.45322	643	203	141	205	1	0	24	2	
0.45323	643	203	141	205	1	0	24	2	
0.45324	643	203	141	205	1	0	24	2	
0.45325	643	203	141	205	1	0	24	2	
0.45326	643	203	141	205	1	0	24	2	
0.45327	643	203	141	205	1	0	24	2	
0.45328	643	204	141	206	2	0	24	2	
0.45329	643	204	141	206	2	0	24	2	
0.4533	642	205	140	207	2	0	24	2	
0.45331	642	205	140	207	2	0	24	2	
0.45332	642	204	140	206	1	0	24	2	
0.45333	642	204	140	206	1	0	24	2	
0.45334	642	204	140	206	1	0	24	2	
0.45335	642	204	140	206	1	0	24	2	
0.45336	642	204	140	206	1	0	24	2	
0.45337	642	204	140	206	1	0	24	2	
0.45338	642	203	140	205	1	0	23	2	
0.45339	643	203	140	206	1	1	23	2	
0.4534	643	202	140	205	1	1	22	2	
0.45341	642	202	140	204	1	1	22	1	
0.45342	642	201	140	203	0	1	22	1	
0.45343	642	201	140	203	0	1	22	1	
0.45344	642	201	140	203	0	1	22	1	
0.45345	642	201	140	203	0	1	22	1	
0.45346	643	200	141	202	0	1	22	1	
0.45347	643	200	141	202	0	1	22	1	
0.45348	643	200	141	202	0	1	22	1	
0.45349	643	200	141	202	0	1	22	1	
0.4535	643	200	141	202	0	1	22	1	
0.45351	643	200	141	202	0	1	22	1	
0.45352	643	201	140	204	0	1	22	2	
0.45353	642	201	140	203	0	1	22	1	
0.45354	642	201	140	203	0	1	22	1	
0.45355	642	201	140	203	0	1	22	1	
0.45356	644	199	142	201	0	1	22	1	
0.45357	644	199	142	201	0	1	22	1	
0.45358	644	199	142	201	0	1	22	1	
0.45359	644	199	142	201	0	1	22	1	
0.4536	644	199	142	201	0	1	22	1	
0.45361	644	199	142	201	0	1	22	1	
0.45362	644	199	142	201	0	1	22	1	
0.45363	644	199	142	201	0	1	22	1	
0.45364	645	199	142	202	0	2	22	1	
0.45365	645	199	142	202	0	2	22	1	
0.45366	646	198	143	201	0	2	22	1	
0.45367	646	198	143	201	0	2	22	1	
0.45368	646	198	143	201	0	2	22	1	
0.45369	646	197	143	200	0	2	21	1	
0.4537	646	197	143	200	0	2	21	1	
0.45371	646	197	143	200	0	2	21	1	
0.45372	645	198	142	201	0	2	21	1	
0.45373	645	198	142	201	0	2	21	1	
0.45374	645	198	142	201	0	2	21	1	
0.45375	645	198	142	201	0	2	21	1	
0.45376	645	198	142	201	0	2	21	1	
0.45377	645	198	142	201	0	2	21	1	
0.45378	645	198	142	201	0	2	21	1	
0.45379	645	198	142	201	0	2	21	1	
0.4538	645	198	142	201	0	2	21	1	
0.45381	645	198	142	201	0	2	21	1	
0.45382	645	199	142	202	0	2	22	1	
0.45383	645	199	142	202	1	2	22	1	
0.45384	645	199	142	202	1	2	22	1	
0.45385	645	199	142	202	1	2	22	1	
0.45386	645	199	142	202	1	2	22	1	
0.45387	645	199	142	202	1	2	22	1	
0.45388	646	198	143	201	1	2	22	1	
0.45389	646	198	143	201	1	2	22	1	
0.4539	646	198	143	201	1	2	22	1	
0.45391	646	199	143	202	1	2	23	1	
0.45392	646	200	143	203	1	2	24	1	
0.45393	646	200	143	203	1	2	24	1	
0.45394	645	200	143	202	1	1	24	1	
0.45395	645	200	143	202	1	1	24	1	
0.45396	645	200	143	202	1	1	24	1	
0.45397	646	200	143	202	1	1	24	1	
0.45398	644	201	142	202	1	1	24	0	
0.45399	644	201	142	202	1	1	24	0	
0.454	644	201	142	202	1	1	24	0	
0.45401	644	201	142	202	1	1	24	0	
0.45402	644	201	142	202	1	1	24	0	
0.45403	644	201	142	202	1	1	24	0	
0.45404	644	201	142	202	1	1	24	0	
0.45405	644	201	142	202	1	1	24	0	
0.45406	644	201	142	202	1	1	24	0	
0.45407	644	201	142	202	1	1	24	0	
0.45408	644	201	142	202	1	1	24	0	
0.45409	644	201	142	202	1	1	24	0	
0.4541	645	199	143	200	1	1	23	0	
0.45411	645	199	143	200	1	1	23	0	
0.45412	645	198	143	199	1	1	22	0	
0.45413	645	198	143	199	1	1	22	0	
0.45414	645	198	143	199	1	1	22	0	
0.45415	645	197	143	198	0	1	22	0	
0.45416	645	197	143	198	0	1	22	0	
0.45417	645	196	143	197	0	1	21	0	
0.45418	646	195	144	196	0	1	21	0	
0.45419	646	195	144	196	0	1	21	0	
0.4542	646	195	144	196	0	1	21	0	
0.45421	647	195	144	197	0	2	22	0	
0.45422	647	195	144	197	0	2	22	0	
0.45423	647	195	144	197	0	2	22	0	
0.45424	648	194	145	196	0	2	22	0	
0.45425	649	194	145	197	0	3	22	0	
0.45426	649	194	145	197	0	3	22	0	
0.45427	649	194	145	197	0	3	22	0	
0.45428	649	194	145	197	0	3	22	0	
0.45429	649	195	145	198	0	3	23	0	
0.4543	649	195	145	198	0	3	23	0	
0.45431	649	196	145	199	0	3	24	0	
0.45432	649	196	145	199	0	3	24	0	
0.45433	648	197	144	200	0	3	24	0	
0.45434	648	197	144	200	0	3	24	0	
0.45435	648	197	144	200	0	3	24	0	
0.45436	648	197	144	200	0	3	24	0	
0.45437	648	197	144	200	0	3	24	0	
0.45438	648	197	144	200	0	3	24	0	
0.45439	648	197	144	200	0	3	24	0	
0.4544	649	196	145	199	0	3	24	0	
0.45441	649	197	145	200	1	3	24	0	
0.45442	648	198	144	201	1	3	24	0	
0.45443	648	197	144	200	1	3	23	0	
0.45444	648	197	144	200	1	3	23	0	
0.45445	649	197	144	201	0	3	23	1	
0.45446	649	197	144	201	0	3	23	1	
0.45447	649	197	144	201	0	3	23	1	
0.45448	649	197	144	201	0	3	23	1	
0.45449	649	197	144	201	0	3	23	1	
0.4545	649	197	144	201	0	3	23	1	
0.45451	649	197	144	201	0	3	23	1	
0.45452	649	197	144	201	0	3	23	1	
0.45453	649	197	144	201	0	3	23	1	
0.45454	649	197	144	201	0	3	23	1	
0.45455	649	198	144	202	1	3	23	1	
0.45456	647	199	143	202	1	2	23	1	
0.45457	647	199	143	202	1	2	22	1	
0.45458	647	199	143	202	1	2	22	1	
0.45459	645	201	142	204	2	2	22	1	
0.4546	644	202	141	205	2	2	22	1	
0.45461	644	202	141	205	2	2	21	1	
0.45462	644	202	141	205	2	2	21	1	
0.45463	644	202	141	205	2	2	21	1	
0.45464	644	202	141	205	2	2	21	1	
0.45465	644	202	141	205	2	2	21	1	
0.45466	644	202	141	205	2	2	21	1	
0.45467	645	201	142	204	2	2	21	1	
0.45468	645	201	142	204	2	2	21	1	
0.45469	646	201	142	205	2	3	21	1	
0.4547	646	201	142	205	2	3	21	1	
0.45471	646	201	142	205	2	3	21	1	
0.45472	646	201	142	205	2	3	21	1	
0.45473	646	201	142	205	2	3	21	1	
0.45474	646	201	142	205	2	3	21	1	
0.45475	646	201	142	205	2	3	21	1	
0.45476	646	202	142	206	2	3	22	1	
0.45477	646	202	142	206	2	3	22	1	
0.45478	646	202	142	206	2	3	22	1	
0.45479	646	202	142	206	2	3	22	1	
0.4548	646	202	142	206	2	3	22	1	
0.45481	646	202	142	206	2	3	22	1	
0.45482	646	202	142	206	2	3	22	1	
0.45483	646	202	142	206	2	3	22	1	
0.45484	646	202	142	206	2	3	22	1	
0.45485	646	202	142	206	2	3	22	1	
0.45486	646	202	142	206	2	3	22	1	
0.45487	647	202	142	207	2	4	22	1	
0.45488	646	203	141	208	2	4	22	1	
0.45489	646	203	141	208	2	4	22	1	
0.4549	645	203	141	207	2	3	22	1	
0.45491	644	204	140	208	2	3	22	1	
0.45492	642	204	140	206	2	1	22	1	
0.45493	642	204	140	206	2	1	22	1	
0.45494	642	204	140	206	2	1	22	1	
0.45495	643	203	141	205	2	1	22	1	
0.45496	643	203	141	205	2	1	22	1	
0.45497	644	202	142	204	2	1	22	1	
0.45498	644	202	142	204	2	1	22	1	
0.45499	644	202	142	204	2	1	22	1	
0.455	645	201	143	203	2	1	22	1	
0.45501	645	201	143	203	2	1	21	1	
0.45502	645	201	143	203	2	1	21	1	
0.45503	645	201	143	203	2	1	21	1	
0.45504	645	201	143	203	2	1	21	1	
0.45505	645	201	143	203	2	1	21	1	
0.45506	645	201	143	203	2	1	21	1	
0.45507	645	201	143	203	2	1	21	1	
0.45508	645	201	143	203	2	1	21	1	
0.45509	645	201	143	203	2	1	21	1	
0.4551	645	201	143	203	2	1	21	1	
0.45511	645	201	143	203	2	1	21	1	
0.45512	645	200	143	202	1	1	21	1	
0.45513	645	200	143	202	1	1	21	1	
0.45514	645	200	143	202	1	1	21	1	
0.45515	645	200	143	202	1	1	21	1	
0.45516	645	200	143	202	1	1	21	1	
0.45517	645	200	143	202	1	1	21	1	
0.45518	645	201	143	203	2	1	21	1	
0.45519	644	201	143	202	2	0	21	1	
0.4552	644	201	143	202	2	0	21	1	
0.45521	644	201	143	202	2	0	21	1	
0.45522	644	201	143	202	2	0	21	1	
0.45523	644	201	143	202	2	0	21	1	
0.45524	644	201	143	202	2	0	21	1	
0.45525	644	201	143	202	2	0	21	1	
0.45526	644	200	143	201	2	0	20	1	
0.45527	644	200	143	201	2	0	20	1	
0.45528	644	200	143	201	2	0	20	1	
0.45529	644	200	143	201	2	0	20	1	
0.4553	644	200	143	201	2	0	20	1	
0.45531	644	200	143	201	2	0	20	1	
0.45532	644	200	143	201	2	0	20	1	
0.45533	644	200	143	201	2	0	20	1	
0.45534	644	200	143	201	2	0	20	1	
0.45535	644	200	143	201	2	0	20	1	
0.45536	644	200	143	201	2	0	20	1	
0.45537	644	200	143	201	2	0	20	1	
0.45538	644	200	143	201	2	0	20	1	
0.45539	644	200	143	201	2	0	20	1	
0.4554	643	199	143	199	2	0	19	0	
0.45541	643	199	143	199	2	0	19	0	
0.45542	643	199	143	199	2	0	19	0	
0.45543	643	199	143	199	2	0	19	0	
0.45544	643	199	143	199	2	0	19	0	
0.45545	643	197	143	197	1	0	18	0	
0.45546	642	198	142	198	1	0	18	0	
0.45547	643	197	143	197	1	0	18	0	
0.45548	643	197	143	197	1	0	18	0	
0.45549	643	198	143	198	1	0	19	0	
0.4555	642	199	142	199	1	0	19	0	
0.45551	642	199	142	199	1	0	19	0	
0.45552	642	199	142	199	1	0	19	0	
0.45553	642	199	142	199	1	0	19	0	
0.45554	642	200	142	200	1	0	20	0	
0.45555	642	200	142	200	1	0	20	0	
0.45556	642	200	142	200	1	0	20	0	
0.45557	642	200	142	200	1	0	21	0	
0.45558	642	200	142	200	1	0	21	0	
0.45559	642	200	142	200	1	0	21	0	
0.4556	642	200	142	200	1	0	21	0	
0.45561	642	200	142	200	1	0	21	0	
0.45562	641	201	141	201	1	0	21	0	
0.45563	641	201	141	201	1	0	21	0	
0.45564	641	201	141	201	1	0	21	0	
0.45565	641	201	141	201	1	0	21	0	
0.45566	641	201	141	201	1	0	21	0	
0.45567	641	201	141	201	1	0	21	0	
0.45568	641	201	141	201	1	0	21	0	
0.45569	641	201	141	201	1	0	21	0	
0.4557	641	201	141	201	1	0	21	0	
0.45571	641	201	141	201	1	0	21	0	
0.45572	641	201	141	201	1	0	21	0	
0.45573	642	201	141	202	1	0	21	1	
0.45574	642	201	141	202	1	0	21	1	
0.45575	642	201	141	202	1	0	21	1	
0.45576	642	201	141	202	1	0	21	1	
0.45577	642	201	141	202	1	0	21	1	
0.45578	642	201	141	202	1	0	21	1	
0.45579	642	201	141	202	1	0	21	1	
0.4558	642	201	141	202	1	0	21	1	
0.45581	643	200	142	201	1	0	21	1	
0.45582	643	200	142	201	1	0	21	1	
0.45583	643	200	142	201	1	0	21	1	
0.45584	643	200	142	201	1	0	21	1	
0.45585	643	200	142	201	1	0	21	1	
0.45586	645	198	144	199	1	0	21	1	
0.45587	645	198	144	199	0	0	21	1	
0.45588	645	198	144	199	0	0	21	1	
0.45589	645	198	144	199	0	0	21	1	
0.4559	645	198	144	199	0	0	21	1	
0.45591	645	198	144	199	0	0	21	1	
0.45592	646	198	144	200	0	1	21	1	
0.45593	645	199	143	201	0	1	21	1	
0.45594	645	199	143	200	0	0	20	1	
0.45595	645	199	143	200	0	0	20	1	
0.45596	645	199	143	200	0	0	20	1	
0.45597	646	198	144	199	0	0	20	1	
0.45598	646	198	144	199	0	0	20	1	
0.45599	647	198	144	200	0	1	20	1	
0.456	647	198	144	200	0	1	20	1	
0.45601	647	198	144	200	0	1	20	1	
0.45602	646	198	144	200	1	1	19	1	
0.45603	646	198	144	200	1	1	19	1	
0.45604	646	198	144	200	1	1	19	1	
0.45605	646	198	144	200	1	1	19	1	
0.45606	646	198	144	200	1	1	19	1	
0.45607	646	198	144	200	1	1	19	1	
0.45608	646	198	144	200	1	1	19	1	
0.45609	646	199	144	201	1	1	20	1	
0.4561	646	199	144	201	2	1	20	1	
0.45611	646	199	144	201	2	1	20	1	
0.45612	646	199	144	201	2	1	19	1	
0.45613	646	199	144	201	2	1	19	1	
0.45614	646	199	144	201	2	1	19	1	
0.45615	647	199	144	202	2	1	19	2	
0.45616	647	197	144	200	0	1	19	2	
0.45617	647	197	144	200	0	1	19	2	
0.45618	647	197	144	200	0	1	19	2	
0.45619	647	197	144	200	0	1	19	2	
0.4562	647	197	144	200	0	1	19	2	
0.45621	647	196	144	199	0	1	18	2	
0.45622	648	195	145	198	0	1	18	2	
0.45623	648	195	145	198	0	1	18	2	
0.45624	647	196	144	199	0	1	18	2	
0.45625	647	196	144	199	0	1	18	2	
0.45626	647	196	144	199	0	1	18	2	
0.45627	647	196	144	199	0	1	18	2	
0.45628	647	196	144	199	0	1	18	2	
0.45629	647	196	144	199	0	1	18	2	
0.4563	647	196	144	199	0	1	18	2	
0.45631	647	197	144	200	1	1	18	2	
0.45632	647	197	144	199	1	1	18	1	
0.45633	647	197	144	199	1	1	18	1	
0.45634	647	197	144	199	1	1	18	1	
0.45635	647	197	144	199	1	1	18	1	
0.45636	646	198	143	200	1	1	18	1	
0.45637	645	198	143	199	1	1	18	0	
0.45638	645	198	143	199	1	1	18	0	
0.45639	644	198	143	198	1	0	18	0	
0.4564	644	198	143	198	1	0	18	0	
0.45641	644	199	143	199	1	0	19	0	
0.45642	644	199	143	199	1	0	19	0	
0.45643	644	199	143	199	1	0	19	0	
0.45644	644	199	143	199	1	0	19	0	
0.45645	644	199	143	199	1	0	19	0	
0.45646	644	199	143	199	1	0	19	0	
0.45647	644	200	143	200	1	0	20	0	
0.45648	644	201	143	201	2	0	20	0	
0.45649	644	201	143	201	2	0	20	0	
0.4565	643	202	142	202	2	0	20	0	
0.45651	643	202	142	202	2	0	20	0	
0.45652	643	202	142	202	2	0	20	0	
0.45653	643	202	142	202	2	0	20	0	
0.45654	643	202	142	202	2	0	20	0	
0.45655	643	202	142	202	2	0	20	0	
0.45656	643	202	142	202	2	0	20	0	
0.45657	643	202	142	202	2	0	21	0	
0.45658	643	202	142	202	2	0	21	0	
0.45659	643	202	142	202	2	0	21	0	
0.4566	643	202	142	202	2	0	21	0	
0.45661	643	203	142	203	2	0	22	0	
0.45662	643	203	142	203	2	0	22	0	
0.45663	643	203	142	203	2	0	22	0	
0.45664	643	203	142	203	2	0	22	0	
0.45665	643	203	142	203	2	0	22	0	
0.45666	644	202	143	202	2	0	22	0	
0.45667	643	203	142	203	2	0	22	0	
0.45668	643	203	142	203	2	0	22	0	
0.45669	643	203	142	203	2	0	22	0	
0.4567	643	203	142	203	2	0	22	0	
0.45671	643	203	142	203	2	0	22	0	
0.45672	644	202	143	202	2	0	22	0	
0.45673	645	201	144	201	2	0	22	0	
0.45674	645	201	144	201	2	0	22	0	
0.45675	645	201	144	201	2	0	22	0	
0.45676	644	202	143	202	2	0	22	0	
0.45677	644	202	143	202	2	0	22	0	
0.45678	643	203	142	203	2	0	22	0	
0.45679	643	203	142	203	1	0	23	0	
0.4568	644	203	142	203	1	0	23	0	
0.45681	644	203	142	203	1	0	23	0	
0.45682	645	202	142	203	0	0	23	1	
0.45683	645	202	142	203	0	0	23	1	
0.45684	645	202	142	203	0	0	23	1	
0.45685	645	201	142	202	0	0	22	1	
0.45686	645	201	142	202	0	0	22	1	
0.45687	645	201	142	202	0	0	22	1	
0.45688	645	201	142	202	0	0	22	1	
0.45689	645	201	142	202	0	0	22	1	
0.4569	645	201	142	202	0	0	22	1	
0.45691	645	201	142	202	0	0	22	1	
0.45692	644	202	141	203	0	0	22	1	
0.45693	644	202	141	203	0	0	22	1	
0.45694	644	202	141	203	0	0	22	1	
0.45695	645	202	141	204	0	1	22	1	
0.45696	645	202	141	204	0	1	22	1	
0.45697	645	202	141	204	0	1	22	1	
0.45698	645	202	141	204	0	1	22	1	
0.45699	645	203	141	205	1	1	22	1	
0.457	646	203	141	206	1	2	22	1	
0.45701	645	203	141	205	1	1	22	1	
0.45702	646	202	142	204	1	1	22	1	
0.45703	646	203	142	205	2	1	22	1	
0.45704	647	203	142	206	2	2	22	1	
0.45705	648	202	143	205	2	2	22	1	
0.45706	647	202	143	205	2	2	22	1	
0.45707	647	202	143	205	2	2	22	1	
0.45708	647	202	143	205	2	2	22	1	
0.45709	647	202	143	205	2	2	22	1	
0.4571	647	202	143	205	2	2	22	1	
0.45711	647	202	143	205	2	2	22	1	
0.45712	647	202	143	205	2	2	22	1	
0.45713	647	202	143	205	2	2	22	1	
0.45714	647	202	143	205	2	2	22	1	
0.45715	647	202	143	205	2	2	22	1	
0.45716	647	202	143	205	2	2	22	1	
0.45717	646	203	142	206	2	2	22	1	
0.45718	647	202	143	205	2	2	22	1	
0.45719	646	203	142	206	2	2	22	1	
0.4572	646	203	142	206	2	2	22	1	
0.45721	645	203	142	205	2	1	22	1	
0.45722	645	203	142	205	2	1	22	1	
0.45723	645	203	142	205	2	1	22	1	
0.45724	645	203	142	205	2	1	22	1	
0.45725	645	203	142	205	2	1	22	1	
0.45726	644	204	141	206	2	1	22	1	
0.45727	644	204	141	206	2	1	22	1	
0.45728	644	204	141	206	2	1	22	1	
0.45729	644	204	141	206	2	1	22	1	
0.4573	644	204	141	206	2	1	23	1	
0.45731	644	204	141	206	2	1	23	1	
0.45732	644	204	141	206	2	1	23	1	
0.45733	644	204	141	206	2	1	23	1	
0.45734	644	204	141	206	2	1	23	1	
0.45735	644	204	141	206	2	1	23	1	
0.45736	644	204	141	206	2	1	23	1	
0.45737	643	204	141	206	2	1	23	1	
0.45738	643	204	141	206	2	1	23	1	
0.45739	643	204	141	206	2	1	23	1	
0.4574	643	204	141	206	2	1	23	1	
0.45741	643	204	141	206	2	1	23	1	
0.45742	643	204	141	206	2	1	23	1	
0.45743	643	205	141	207	3	1	23	1	
0.45744	643	205	141	207	3	1	23	1	
0.45745	643	205	141	207	3	1	23	1	
0.45746	643	206	141	208	4	1	23	1	
0.45747	643	206	141	208	4	1	23	1	
0.45748	642	207	140	209	4	1	23	1	
0.45749	642	207	140	209	4	1	23	1	
0.4575	642	207	140	209	4	1	23	1	
0.45751	642	207	140	209	4	1	23	1	
0.45752	642	207	140	209	4	1	23	1	
0.45753	641	206	140	207	3	1	23	0	
0.45754	641	205	140	206	3	1	22	0	
0.45755	641	205	140	206	3	1	22	0	
0.45756	641	205	140	206	3	1	22	0	
0.45757	641	205	140	206	3	1	22	0	
0.45758	641	205	140	206	3	1	22	0	
0.45759	641	205	140	206	3	1	22	0	
0.4576	641	205	140	206	3	1	22	0	
0.45761	641	205	140	206	4	1	22	0	
0.45762	640	207	139	208	5	1	22	0	
0.45763	640	207	139	208	5	1	22	0	
0.45764	639	208	138	209	5	1	22	0	
0.45765	640	207	139	208	5	1	22	0	
0.45766	640	207	139	208	5	1	22	0	
0.45767	640	207	139	208	5	1	22	0	
0.45768	640	207	139	208	5	1	22	0	
0.45769	640	207	139	208	5	1	22	0	
0.4577	640	207	139	208	5	1	22	0	
0.45771	640	207	139	208	5	1	22	0	
0.45772	640	206	139	207	4	1	22	0	
0.45773	640	207	138	209	4	1	22	1	
0.45774	640	207	138	209	4	1	22	1	
0.45775	640	207	138	209	3	1	22	1	
0.45776	640	207	138	209	3	1	22	1	
0.45777	640	207	138	209	3	1	22	1	
0.45778	639	206	138	207	2	1	22	0	
0.45779	639	205	138	206	1	1	22	0	
0.4578	639	205	138	206	1	1	22	0	
0.45781	639	205	138	206	1	1	22	0	
0.45782	639	205	138	206	1	1	22	0	
0.45783	639	205	138	206	1	1	22	0	
0.45784	639	205	138	206	1	1	22	0	
0.45785	639	205	138	206	1	1	21	0	
0.45786	639	205	138	206	1	1	21	0	
0.45787	639	205	138	206	1	1	21	0	
0.45788	639	205	138	206	1	1	21	0	
0.45789	639	205	138	206	1	1	21	0	
0.4579	639	205	138	206	1	0	21	1	
0.45791	639	205	138	206	1	0	21	1	
0.45792	639	205	138	206	1	0	21	1	
0.45793	639	205	138	206	1	0	21	1	
0.45794	639	205	138	206	1	0	21	1	
0.45795	639	204	138	205	0	0	21	1	
0.45796	639	205	138	206	0	0	22	1	
0.45797	639	205	138	206	0	0	22	1	
0.45798	640	205	138	206	0	0	22	1	
0.45799	640	205	138	206	0	0	22	1	
0.458	640	205	138	206	0	0	22	1	
0.45801	640	205	138	206	0	0	22	1	
0.45802	640	205	138	206	0	0	22	1	
0.45803	640	206	138	207	0	0	23	1	
0.45804	640	206	138	207	0	0	23	1	
0.45805	640	206	138	207	0	0	22	1	
0.45806	640	205	138	206	0	0	21	1	
0.45807	640	205	138	206	0	0	21	1	
0.45808	640	205	138	206	1	0	21	1	
0.45809	640	206	138	207	2	0	21	1	
0.4581	640	205	138	206	2	0	20	1	
0.45811	640	205	138	206	2	0	20	1	
0.45812	640	205	138	206	2	0	20	1	
0.45813	640	205	138	206	2	0	20	1	
0.45814	640	205	138	206	2	0	20	1	
0.45815	640	204	138	205	1	0	20	1	
0.45816	641	203	139	204	1	0	20	1	
0.45817	641	202	139	203	1	0	19	1	
0.45818	641	202	139	203	1	0	19	1	
0.45819	641	202	139	203	1	0	19	1	
0.4582	641	202	139	203	1	0	19	1	
0.45821	641	201	140	202	1	0	19	1	
0.45822	641	201	140	202	1	0	19	1	
0.45823	642	201	140	202	1	0	20	1	
0.45824	642	201	140	202	1	0	20	1	
0.45825	642	201	140	202	1	0	20	1	
0.45826	642	201	140	202	1	0	20	1	
0.45827	642	201	140	202	1	0	20	1	
0.45828	642	201	140	202	1	0	20	1	
0.45829	642	202	140	203	1	0	21	1	
0.4583	642	202	140	203	1	0	21	1	
0.45831	642	202	140	203	1	0	21	1	
0.45832	641	203	140	203	2	0	21	0	
0.45833	642	203	140	204	2	0	21	1	
0.45834	642	203	140	204	2	0	21	1	
0.45835	643	203	141	204	2	0	22	1	
0.45836	643	203	141	204	2	0	22	1	
0.45837	643	203	141	204	2	0	22	1	
0.45838	643	203	141	204	2	0	22	1	
0.45839	644	203	141	204	2	0	22	1	
0.4584	644	202	141	203	2	0	21	1	
0.45841	644	202	141	203	2	0	21	1	
0.45842	644	202	141	203	2	0	21	1	
0.45843	644	201	141	202	1	0	20	1	
0.45844	644	201	141	202	1	0	20	1	
0.45845	643	201	141	201	1	0	20	0	
0.45846	643	201	141	201	1	0	20	0	
0.45847	644	200	142	200	1	0	20	0	
0.45848	644	200	142	200	1	0	20	0	
0.45849	645	200	142	201	1	1	20	0	
0.4585	645	200	142	201	1	1	20	0	
0.45851	645	200	142	201	1	1	20	0	
0.45852	645	200	142	201	1	1	20	0	
0.45853	645	200	142	201	1	1	20	0	
0.45854	645	200	142	201	1	1	20	0	
0.45855	645	201	142	202	2	1	20	0	
0.45856	645	201	142	202	2	1	20	0	
0.45857	644	202	141	203	2	1	20	0	
0.45858	643	202	141	202	2	0	20	0	
0.45859	644	202	141	203	2	1	19	0	
0.4586	644	202	141	203	2	1	20	0	
0.45861	644	202	141	203	3	1	20	0	
0.45862	644	202	141	203	3	1	20	0	
0.45863	645	201	142	202	3	1	20	0	
0.45864	645	201	142	202	3	1	20	0	
0.45865	645	200	142	201	2	1	20	0	
0.45866	644	201	141	202	2	1	20	0	
0.45867	644	201	141	203	2	2	20	0	
0.45868	644	201	141	203	2	2	20	0	
0.45869	644	201	142	202	3	1	20	0	
0.4587	644	201	142	202	3	1	20	0	
0.45871	644	201	142	202	3	1	20	0	
0.45872	644	201	142	202	3	1	20	0	
0.45873	644	201	142	202	3	1	20	0	
0.45874	644	201	142	202	3	1	20	0	
0.45875	644	201	142	202	3	1	20	0	
0.45876	643	201	142	201	3	0	20	0	
0.45877	643	201	142	201	3	0	20	0	
0.45878	643	201	142	201	3	0	20	0	
0.45879	643	202	142	202	4	0	20	0	
0.4588	643	201	142	201	3	0	20	0	
0.45881	642	201	142	201	3	0	20	0	
0.45882	642	201	142	201	3	0	21	0	
0.45883	642	201	142	201	3	0	21	0	
0.45884	642	201	142	201	3	0	21	0	
0.45885	642	201	142	201	3	0	21	0	
0.45886	642	201	142	201	3	0	21	0	
0.45887	642	201	142	201	3	0	21	0	
0.45888	642	201	142	201	3	0	21	0	
0.45889	642	201	142	201	3	0	21	0	
0.4589	642	201	142	201	3	0	21	0	
0.45891	642	201	142	201	3	0	21	0	
0.45892	642	201	142	201	3	0	21	0	
0.45893	642	201	142	201	3	0	21	0	
0.45894	642	201	142	201	3	0	21	0	
0.45895	642	201	142	201	2	0	21	0	
0.45896	641	203	141	203	3	0	21	0	
0.45897	641	203	141	203	3	0	22	0	
0.45898	641	204	141	204	4	0	22	0	
0.45899	641	203	141	203	4	0	21	0	
0.459	641	203	141	203	4	0	21	0	
0.45901	640	204	140	204	4	0	21	0	
0.45902	640	204	140	204	4	0	21	0	
0.45903	640	204	140	204	4	0	21	0	
0.45904	640	204	140	204	4	0	21	0	
0.45905	640	204	140	204	4	0	21	0	
0.45906	642	204	140	206	4	0	21	2	
0.45907	642	204	140	206	4	0	21	2	
0.45908	642	204	140	206	3	0	21	2	
0.45909	642	203	141	204	3	0	21	1	
0.4591	642	203	141	204	3	0	21	1	
0.45911	641	204	140	205	3	0	21	1	
0.45912	642	203	141	204	3	0	21	1	
0.45913	642	203	141	204	3	0	21	1	
0.45914	642	203	141	204	3	0	21	1	
0.45915	642	203	141	204	3	0	21	1	
0.45916	642	203	141	204	3	0	21	1	
0.45917	642	203	141	204	3	0	21	1	
0.45918	644	202	142	204	3	0	21	2	
0.45919	644	202	142	204	3	0	21	2	
0.4592	644	202	142	204	3	0	21	2	
0.45921	644	203	142	205	4	0	21	2	
0.45922	644	203	142	205	4	0	21	2	
0.45923	644	202	142	204	3	0	21	2	
0.45924	644	202	142	204	3	0	21	2	
0.45925	644	202	142	204	3	0	21	2	
0.45926	644	203	142	205	4	0	21	2	
0.45927	644	202	142	204	3	0	21	2	
0.45928	645	201	143	203	3	0	21	2	
0.45929	646	200	144	202	3	0	21	2	
0.4593	646	200	144	202	3	0	21	2	
0.45931	646	200	144	202	3	0	21	2	
0.45932	646	200	144	202	3	1	21	1	
0.45933	646	199	144	201	3	1	20	1	
0.45934	646	199	144	201	3	1	20	1	
0.45935	646	199	144	201	3	1	20	1	
0.45936	646	199	144	201	3	1	20	1	
0.45937	646	199	144	201	3	1	20	1	
0.45938	646	199	144	201	2	1	20	1	
0.45939	646	199	144	201	2	1	20	1	
0.4594	647	199	144	202	2	2	20	1	
0.45941	647	199	144	202	2	2	20	1	
0.45942	647	199	144	202	2	2	20	1	
0.45943	647	199	144	202	2	2	20	1	
0.45944	647	199	144	202	2	2	20	1	
0.45945	647	199	144	202	2	2	20	1	
0.45946	647	199	144	202	2	2	20	1	
0.45947	647	199	144	202	2	2	20	1	
0.45948	647	199	144	202	2	2	20	1	
0.45949	647	199	144	202	2	2	20	1	
